market_id,ric,ticker,slug,event_datetime_utc,event_date,event_quarter,n_rows_selected_horizons,n_snapshots_ok,any_ok_snapshot,loss_mean,loss_target,volume_num,market_cap_usd_asof,analysts_covering_asof,turnover_6m_avg_daily_volume,volatility_6m,selected_mean,selected_target,log_market_cap,analysts,log_turnover,log_volatility_6m,log_volume,approx_event_key,market_row_id,n_candidates_total,n_candidates_accepted,closest_candidate_time_diff_hours,matched_event_key,matched_universe_ric,matched_universe_ticker,matched_event_date,matched_event_datetime_utc,match_tier,match_rule,identifier_method,match_time_diff_hours,quarter_consistent,match_status,unmatched_reason
627663,TXN.N,TXN,txn-quarterly-earnings-gaap-eps-10-21-2025-1pt49,2025-10-21T20:01:01Z,2025-10-21,NA,9,9,1,0.7079222222222218,0.739599999999999,44279.380126,160444652871.6,39,91660.14285714286,0.02252110445383,1,1,25.80121487812334,39,11.425853826424648,0.022271248774462283,10.698296971383739,TXN.N__2025-10-21,315,2,1,0,TXN.N__2025-10-21,TXN.N,TXN,2025-10-21,2025-10-21T20:01:01Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
627671,MCO,MCO,mco-quarterly-earnings-nongaap-eps-10-22-2025-3pt52,2025-10-22T12:30:00Z,2025-10-22,NA,9,9,1,0.030347222222221776,0.0576,11960.056033,84643664000,27,728916.1732283465,0.013466294835562,1,1,25.161716093344403,27,13.499315387565181,0.013376430151256238,9.389411320680244,MCO__2025-10-22,316,2,1,0,MCO__2025-10-22,MCO,MCO,2025-10-22,2025-10-22T12:30:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
627672,AMP,AMP,amp-quarterly-earnings-nongaap-eps-10-30-2025-9pt68,2025-10-30T11:30:00Z,2025-10-30,NA,9,9,1,0.209161111111111,0.180625,65435.826552,45016534177.02,16,470938.421875,0.013291124773824,1,1,24.53029568538827,16,13.062484748750165,0.013203572698776374,11.088840476090976,AMP__2025-10-30,317,2,1,0,AMP__2025-10-30,AMP,AMP,2025-10-30,2025-10-30T11:30:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
627673,T,T,t-quarterly-earnings-nongaap-eps-10-22-2025-0pt54,2025-10-22T10:33:23Z,2025-10-22,NA,9,9,1,0.6025972222222222,0.555025,16216.870468,185544900000,27,33323472.09448819,0.012632959759929,1,1,25.946562738222404,27,17.32177260435933,0.012553829658477761,9.693869028544503,T__2025-10-22,318,2,1,0,T__2025-10-22,T,T,2025-10-22,2025-10-22T10:33:23Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
627694,CME.N,CME,cme-quarterly-earnings-nongaap-eps-10-22-2025-2pt65,2025-10-22T11:00:00Z,2025-10-22,NA,9,9,1,0.06210277777777722,0.1681,36878.932262,96502874670.14,19,26115.23622047244,0.011653828863835,1,1,25.292838634175535,19,10.170312477313574,0.01158644600715422,10.515422840955177,CME.N__2025-10-22,319,2,1,0,CME.N__2025-10-22,CME.N,CME,2025-10-22,2025-10-22T11:00:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
627695,CHDN.N,CHDN,chdn-quarterly-earnings-gaap-eps-10-22-2025-1,2025-10-22T20:01:00Z,2025-10-22,NA,9,9,1,0.4765388888888889,0.3721,8054.373985,6736493764.62,10,10743.46875,0.022593888814789,1,1,22.630805413548526,10,9.28214636625359,0.02234242752111398,8.994094723459419,CHDN.N__2025-10-22,320,2,1,0,CHDN.N__2025-10-22,CHDN.N,CHDN,2025-10-22,2025-10-22T20:01:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
627698,EVR,EVR,evr-quarterly-earnings-nongaap-eps-10-29-2025-2pt93,2025-10-29T10:45:00Z,2025-10-29,NA,9,9,1,0.017874999999999776,0.012099999999999,27247.416592,13549277587.5,10,516042.8976377953,0.01990254545564,1,1,23.329599068275204,10,13.153947113786666,0.01970707906065126,10.212750691687534,EVR__2025-10-29,321,2,1,0,EVR__2025-10-29,EVR,EVR,2025-10-29,2025-10-29T10:45:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
627735,HLT,HLT,hlt-quarterly-earnings-nongaap-eps-10-22-2025-2pt05,2025-10-22T10:00:00Z,2025-10-22,NA,9,9,1,0.03916111111111067,0.044099999999999,18743.410468,60674875732.64,24,1846792.393700787,0.013724693006637,1,1,24.82879554047523,24,14.428961392448505,0.013631362393974519,9.83865087858209,HLT__2025-10-22,322,2,1,0,HLT__2025-10-22,HLT,HLT,2025-10-22,2025-10-22T10:00:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
627736,IBM,IBM,ibm-quarterly-earnings-nongaap-eps-10-22-2025-2pt44,2025-10-22T20:08:00Z,2025-10-22,NA,9,9,1,0.03582499999999956,0.042024999999999,14891.286792,265137641181.9,22,4631169.212598425,0.016733045583641,1,1,26.3035149287772,22,15.348320139829207,0.01659459055787064,9.60859869293234,IBM__2025-10-22,323,2,1,0,IBM__2025-10-22,IBM,IBM,2025-10-22,2025-10-22T20:08:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
627739,AAL.N,AAL,aal-quarterly-earnings-nongaap-eps-10-23-2025-neg0pt28,2025-10-23T11:00:03Z,2025-10-23,NA,9,9,1,0.11688611111111057,0.16,12291.461271,8152068213.25,23,1530811.25,0.029380284261639,1,1,22.821537500502338,23,14.241309034853376,0.02895695540266463,9.416741448660835,AAL.N__2025-10-23,324,2,1,0,AAL.N__2025-10-23,AAL.N,AAL,2025-10-23,2025-10-23T11:00:03Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
627748,SAM,SAM,sam-quarterly-earnings-gaap-eps-10-23-2025-3pt61,2025-10-23T20:15:00Z,2025-10-23,NA,9,9,1,0.233722222222222,0.342224999999999,4652.433418,2330665330.56,16,226691.4453125,0.021089834923081,1,1,21.56941961335906,16,12.331349511337343,0.020870522503930556,8.445360595583146,SAM__2025-10-23,325,2,1,0,SAM__2025-10-23,SAM,SAM,2025-10-23,2025-10-23T20:15:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
627749,VZ,VZ,vz-quarterly-earnings-gaap-eps-10-29-2025-1pt17,2025-10-29T10:30:00Z,2025-10-29,NA,9,9,1,0.5067083333333331,0.6320250000000001,32741.897001,165410371933.47,24,19276985.96062992,0.011859836945455,1,1,25.831695325752936,24,16.77442255695837,0.011790060231078271,10.396441332074696,VZ__2025-10-29,326,2,1,0,VZ__2025-10-29,VZ,VZ,2025-10-29,2025-10-29T10:30:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
627752,MMM,MMM,mmm-quarterly-earnings-nongaap-eps-10-21-2025-2pt07,2025-10-21T10:30:25Z,2025-10-21,NA,9,9,1,0.06882777777777734,0.021025,10123.948917,81086191326.72,20,3184014.0317460317,0.016406788614983,1,1,25.118778516329236,20,14.97365354696103,0.01627365151966915,9.222757846727445,MMM__2025-10-21,327,2,1,0,MMM__2025-10-21,MMM,MMM,2025-10-21,2025-10-21T10:30:25Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
627753,LVS,LVS,lvs-quarterly-earnings-nongaap-eps-10-22-2025-0pt61,2025-10-22T20:05:00Z,2025-10-22,NA,9,9,1,0.1562749999999998,0.133224999999999,3108.927988,34137337826.38,19,5362186.102362204,0.02237982476559,1,1,24.253657573134586,19,15.494882491306182,0.022133071235936032,8.042354849921276,LVS__2025-10-22,328,2,1,0,LVS__2025-10-22,LVS,LVS,2025-10-22,2025-10-22T20:05:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
637819,NTRS.N,NTRS,ntrs-quarterly-earnings-gaap-eps-10-22-2025-2pt24,2025-10-22T11:21:00Z,2025-10-22,NA,9,7,1,0.052064285714285,0.087025,6183.432195,24305364263.88,16,21187.71875,0.016765137355661,1,1,23.913962914530863,16,9.961224184592366,0.016626153676335076,8.729790477055392,NTRS.N__2025-10-22,329,2,1,0,NTRS.N__2025-10-22,NTRS.N,NTRS,2025-10-22,2025-10-22T11:21:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
637843,ORLY.N,ORLY,orly-quarterly-earnings-gaap-eps-10-22-2025-0pt83,2025-10-22T20:30:30Z,2025-10-22,NA,9,7,1,0.256217857142857,0.31360000000000005,4925.434388,85792585175.88,30,64810.6171875,0.012225937228591,1,1,25.175198419844378,30,11.079240143856937,0.012151804077904796,8.502370757496637,ORLY.N__2025-10-22,330,2,1,0,ORLY.N__2025-10-22,ORLY.N,ORLY,2025-10-22,2025-10-22T20:30:30Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
637846,OTIS.N,OTIS,otis-quarterly-earnings-nongaap-eps-10-29-2025-1,2025-10-29T10:09:41Z,2025-10-29,NA,9,9,1,0.08446944444444422,0.087025,11065.558473,35873344084.55,15,849051.3464566929,0.015557082190545,1,1,24.303260352038937,15,13.651876119996672,0.015437311379793074,9.311683089652535,OTIS.N__2025-10-29,331,4,2,0,OTIS.N__2025-10-29,OTIS.N,OTIS,2025-10-29,2025-10-29T10:09:41Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
637847,RJF,RJF,rjf-quarterly-earnings-nongaap-eps-10-22-2025-2pt83,2025-10-22T20:36:53Z,2025-10-22,NA,9,7,1,0.16552142857142843,0.1681,4328.296563,32835075000,15,1100583.9375,0.01389170131256,1,1,24.21476314073475,15,13.911352357797263,0.013796096025808023,8.373160351217049,RJF__2025-10-22,332,2,1,0,RJF__2025-10-22,RJF,RJF,2025-10-22,2025-10-22T20:36:53Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
637848,SEIC.N,SEIC,seic-quarterly-earnings-gaap-eps-10-22-2025-1pt26,2025-10-22T20:01:00Z,2025-10-22,NA,9,7,1,0.06846785714285643,0.093025,5879.68382,10097578142.7,7,16254.671875,0.013201661517902,1,1,23.035561444188435,7,9.696197165319669,0.013115279015635438,8.679428330049195,SEIC.N__2025-10-22,333,2,1,0,SEIC.N__2025-10-22,SEIC.N,SEIC,2025-10-22,2025-10-22T20:01:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
637859,WDFC.N,WDFC,wdfc-quarterly-earnings-gaap-eps-10-22-2025-1pt26,2025-10-22T20:05:00Z,2025-10-22,NA,9,7,1,0.04643571428571371,0.0324,4096.275739,2686357474.3,3,1802.75,0.012816097901835,1,1,21.71145201416672,3,7.497623110088081,0.012734666734297876,8.318077577942631,WDFC.N__2025-10-22,334,2,1,0,WDFC.N__2025-10-22,WDFC.N,WDFC,2025-10-22,2025-10-22T20:05:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
637863,LUV,LUV,luv-quarterly-earnings-nongaap-eps-10-22-2025-neg0pt04,2025-10-22T20:23:03Z,2025-10-22,NA,9,7,1,0.13987499999999972,0.126025,11231.707235,18213509748.12,23,10698229.7578125,0.022671116592158,1,1,23.625429449518084,23,16.185588936023212,0.02241794612354598,9.326585090362371,LUV__2025-10-22,335,2,1,0,LUV__2025-10-22,LUV,LUV,2025-10-22,2025-10-22T20:23:03Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
637864,AB,AB,ab-quarterly-earnings-nongaap-eps-10-23-2025-0pt85,2025-10-23T10:20:00Z,2025-10-23,NA,9,8,1,0.1306218749999999,0.1369,4326.071692,3646099567.57,7,197355.765625,0.012641353568746,1,1,22.016923821543664,7,12.192768362869721,0.012562118717161619,8.372646308610854,AB__2025-10-23,336,2,1,0,AB__2025-10-23,AB,AB,2025-10-23,2025-10-23T10:20:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
637865,BX,BX,bx-quarterly-earnings-gaap-eps-10-23-2025-1pt23,2025-10-23T12:30:00Z,2025-10-23,NA,9,8,1,0.39379999999999976,0.3844,32735.410703,192971414779.38,22,3767437.484375,0.01950754122209,1,1,25.985807904930535,22,15.141905881380008,0.01931970798597654,10.396243214585411,BX__2025-10-23,337,2,1,0,BX__2025-10-23,BX,BX,2025-10-23,2025-10-23T12:30:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
637868,CBRE.N,CBRE,cbre-quarterly-earnings-gaap-eps-10-23-2025-1pt27,2025-10-23T10:55:00Z,2025-10-23,NA,9,8,1,0.23721874999999987,0.172225,24962.998476,47876761357.36,13,481119.015625,0.015841763873642,1,1,24.591896074524715,13,13.083872030698661,0.015717592808043593,10.125190005006022,CBRE.N__2025-10-23,338,4,2,0,CBRE.N__2025-10-23,CBRE.N,CBRE,2025-10-23,2025-10-23T10:55:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
637869,COUR.N,COUR,cour-quarterly-earnings-nongaap-eps-10-23-2025-0pt08,2025-10-23T20:10:00Z,2025-10-23,NA,9,8,1,0.08995312499999963,0.133224999999999,49939.083025,1756501000,14,856347.5625,0.039505842836696,1,1,21.28658959898397,14,13.660432771423034,0.03874544911465621,10.818579226327376,COUR.N__2025-10-23,339,4,2,0,COUR.N__2025-10-23,COUR.N,COUR,2025-10-23,2025-10-23T20:10:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
637870,DOW,DOW,dow-quarterly-earnings-nongaap-eps-10-23-2025-neg0pt3,2025-10-23T10:00:22Z,2025-10-23,NA,9,8,1,0.2283687499999994,0.30802499999999905,3608.299427,15459190776,22,12880742.9609375,0.030441794744445,1,1,23.46146953565683,22,16.371244037914735,0.029987637215036365,8.19126896795103,DOW__2025-10-23,340,2,1,0,DOW__2025-10-23,DOW,DOW,2025-10-23,2025-10-23T10:00:22Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
637871,F,F,f-quarterly-earnings-nongaap-eps-10-24-2025-0pt35,2025-10-23T20:05:00Z,2025-10-23,NA,9,8,1,0.11014687499999976,0.08410000000000001,19513.213928,49527317175.38,26,85155289.25,0.016359965465936,1,1,24.62579021643004,26,18.259987091739664,0.016227583126469308,9.878898398403745,F__2025-10-23,341,2,1,0,F__2025-10-23,F,F,2025-10-23,2025-10-23T20:05:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
637874,FCN,FCN,fcn-quarterly-earnings-gaap-eps-10-23-2025-1pt87,2025-10-23T11:30:51Z,2025-10-23,NA,9,8,1,0.14160312499999964,0.25,5149.514637,4731757727.5,3,376706.671875,0.012499523956798,1,1,22.27756258299868,3,12.839224759480182,0.012422049832321194,8.546851918179724,FCN__2025-10-23,342,2,1,0,FCN__2025-10-23,FCN,FCN,2025-10-23,2025-10-23T11:30:51Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
637875,HOG,HOG,hog-quarterly-earnings-gaap-eps-11-4-2025-1pt7,2025-11-04T12:00:06Z,2025-11-04,NA,9,9,1,0.5271555555555555,0.525625,39369.678507,3187467463.74,16,1791138.9206349207,0.025909029269867,1,1,21.88249253992474,16,14.398362802298909,0.025579077388586748,10.580776617901545,HOG__2025-11-04,343,2,1,0,HOG__2025-11-04,HOG,HOG,2025-11-04,2025-11-04T12:00:06Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
637876,HAS.N,HAS,has-quarterly-earnings-nongaap-eps-10-23-2025-1pt63,2025-10-23T12:30:00Z,2025-10-23,NA,9,8,1,0.06557187499999938,0.099224999999999,11557.641372,10493600968.2,14,25502.8671875,0.019564114068569,1,1,23.07403147673097,14,10.146585374059914,0.019375196812322325,9.355188606945665,HAS.N__2025-10-23,344,2,1,0,HAS.N__2025-10-23,HAS.N,HAS,2025-10-23,2025-10-23T12:30:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
637877,HON.N,HON,hon-quarterly-earnings-nongaap-eps-10-23-2025-2pt57,2025-10-23T10:00:01Z,2025-10-23,NA,9,8,1,0.04369374999999988,0.030625,9806.787639,132742217448.64,26,44092.7421875,0.013026006937293,1,1,25.61167486972761,26,10.694073150855903,0.012941898122872336,9.190932006126744,HON.N__2025-10-23,345,2,1,0,HON.N__2025-10-23,HON.N,HON,2025-10-23,2025-10-23T10:00:01Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
637878,INTC.N,INTC,intc-quarterly-earnings-nongaap-eps-10-23-2025-0,2025-10-23T20:01:00Z,2025-10-23,NA,9,8,1,0.08751562499999951,0.044099999999999,19629.633897,181679920000,43,1241140.234375,0.035896697599541,1,1,25.925512294408964,43,14.03154186462098,0.0352674261238896,9.884846579005872,INTC.N__2025-10-23,346,2,1,0,INTC.N__2025-10-23,INTC.N,INTC,2025-10-23,2025-10-23T20:01:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
637879,PCG,PCG,pcg-quarterly-earnings-nongaap-eps-10-23-2025-0pt41,2025-10-23T10:00:00Z,2025-10-23,NA,9,8,1,0.17939062499999964,0.19359999999999905,7815.204372,36814999618.75,17,24153481.078125,0.01923897062756,1,1,24.32917119741126,17,16.999939113098744,0.019056241591775432,8.96395434128251,PCG__2025-10-23,347,2,1,0,PCG__2025-10-23,PCG,PCG,2025-10-23,2025-10-23T10:00:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
637880,STBA.N,STBA,stba-quarterly-earnings-gaap-eps-10-23-2025-0pt86,2025-10-23T11:30:00Z,2025-10-23,NA,9,8,1,0.1170968749999995,0.07562500000000001,2942.226548,1373331405,6,2932.1171875,0.014906503595508,1,1,21.040505307512536,6,7.98382102300369,0.014796493566704006,7.987261723864045,STBA.N__2025-10-23,348,2,1,0,STBA.N__2025-10-23,STBA.N,STBA,2025-10-23,2025-10-23T11:30:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
637883,SSNC.N,SSNC,ssnc-quarterly-earnings-nongaap-eps-10-23-2025-1pt47,2025-10-23T20:05:00Z,2025-10-23,NA,9,8,1,0.06167812499999976,0.052899999999999,17599.083556,20148202882.5,11,15059.9609375,0.01267034725166,1,1,23.726380934389002,11,9.619861306589204,0.012590750046259492,9.775658928514973,SSNC.N__2025-10-23,349,2,1,0,SSNC.N__2025-10-23,SSNC.N,SSNC,2025-10-23,2025-10-23T20:05:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
637884,TMUS.N,TMUS,tmus-quarterly-earnings-gaap-eps-10-23-2025-2pt4,2025-10-23T12:30:00Z,2025-10-23,NA,9,8,1,0.05336562499999975,0.039999999999999,22591.915618,256227497884.08,28,70375.40625,0.017166582066744,1,1,26.269331550407934,28,11.16161334748036,0.01702090116216508,10.025391667888853,TMUS.N__2025-10-23,350,2,1,0,TMUS.N__2025-10-23,TMUS.N,TMUS,2025-10-23,2025-10-23T12:30:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
637885,TSCO.N,TSCO,tsco-quarterly-earnings-gaap-eps-10-23-2025-0pt48,2025-10-23T10:55:00Z,2025-10-23,NA,9,8,1,0.13900312499999976,0.15602500000000002,3591.96574,29057250011.27,32,80036.140625,0.014715334246804,1,1,24.09253385920225,32,11.290246063734203,0.014608114287662975,8.18673325186071,TSCO.N__2025-10-23,351,2,1,0,TSCO.N__2025-10-23,TSCO.N,TSCO,2025-10-23,2025-10-23T10:55:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
637886,UNP,UNP,unp-quarterly-earnings-gaap-eps-10-23-2025-2pt98,2025-10-23T11:45:00Z,2025-10-23,NA,9,8,1,0.1157562499999995,0.17222500000000002,8786.672867,134374667794.06,28,3900107.25,0.012525071735865,1,1,25.623897763595032,28,15.17651486712493,0.012447281900240463,9.081105207845772,UNP__2025-10-23,352,2,1,0,UNP__2025-10-23,UNP,UNP,2025-10-23,2025-10-23T11:45:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
642123,PG,PG,pg-quarterly-earnings-nongaap-eps-10-24-2025-1pt9,2025-10-24T11:00:00Z,2025-10-24,NA,9,5,1,0.0921749999999996,0.105624999999999,16195.371783,355650846157.8,24,7779965.4921875,0.01002867745836,1,1,26.597215317309946,24,15.867062589228526,0.009978723973208349,9.692542532124445,PG__2025-10-24,353,2,1,0,PG__2025-10-24,PG,PG,2025-10-24,2025-10-24T11:00:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
642124,TDOC.N,TDOC,tdoc-quarterly-earnings-gaap-eps-10-29-2025-neg0pt26,2025-10-29T20:05:04Z,2025-10-29,NA,9,9,1,0.26606388888888866,0.27040000000000003,12325.717658,1482642990.4,26,1519518.90625,0.037330656095091,1,1,21.117092136394046,26,14.233904991779662,0.03665073675950994,9.41952435293292,TDOC.N__2025-10-29,354,6,2,0,TDOC.N__2025-10-29,TDOC.N,TDOC,2025-10-29,2025-10-29T20:05:04Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
642125,PIPR.N,PIPR,pipr-quarterly-earnings-nongaap-eps-10-28-2025-3pt27,2025-10-31T12:30:00Z,2025-10-31,NA,9,9,1,0.062388888888888334,0.105624999999999,12129.688746,5773176876.92,4,46760.953125,0.019226813861267,1,1,22.476488351204736,4,10.75282518385399,0.019044314223275408,9.403493780705377,PIPR.N__2025-10-31,355,4,2,0,PIPR.N__2025-10-31,PIPR.N,PIPR,2025-10-31,2025-10-31T12:30:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
642128,RCL,RCL,rcl-quarterly-earnings-nongaap-eps-10-28-2025-5pt68,2025-10-28T10:32:00Z,2025-10-28,NA,9,9,1,0.06917222222222166,0.133224999999999,15125.376087,86300019989.4,28,2097520.119047619,0.020135340760652,1,1,25.18109566666265,28,14.55626678594867,0.019935305514282714,9.624195259719203,RCL__2025-10-28,356,2,1,0,RCL__2025-10-28,RCL,RCL,2025-10-28,2025-10-28T10:32:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
642129,GTM.N,GTM,gtm-quarterly-earnings-nongaap-eps-11-03-2025-0pt26,2025-11-03T21:05:00Z,2025-11-03,NA,9,9,1,0.037313888888888445,0.024025,8451.704302,3496068231.48,21,89858.00787401575,0.028851127204896,1,1,21.974904811562975,21,11.405997141766582,0.028442769227627583,9.042241704890351,GTM.N__2025-11-03,357,2,1,0,GTM.N__2025-11-03,GTM.N,GTM,2025-11-03,2025-11-03T21:05:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
642130,GOOGL.N,GOOGL,googl-quarterly-earnings-gaap-eps-10-29-2025-2pt29,2025-10-29T20:00:00Z,2025-10-29,NA,9,9,1,0.07773888888888844,0.038024999999999,140820.696219,3252849710000,69,518290.17322834645,0.017815192080589,1,1,28.81055256192212,69,13.158292473796136,0.01765836145202997,11.855249803299543,GOOGL.N__2025-10-29,358,2,1,0,GOOGL.N__2025-10-29,GOOGL.N,GOOGL,2025-10-29,2025-10-29T20:00:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
642131,AMZN.N,AMZN,amzn-quarterly-earnings-gaap-eps-10-30-2025-1pt56,2025-10-30T20:01:00Z,2025-10-30,NA,9,9,1,0.03370833333333289,0.01822499999999999,63823.611551,2450732020521.75,69,404578.1875,0.017939833188902,1,1,28.527407879744597,69,12.910602762699192,0.017780813423825783,11.063894155933703,AMZN.N__2025-10-30,359,2,1,0,AMZN.N__2025-10-30,AMZN.N,AMZN,2025-10-30,2025-10-30T20:01:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
642132,GD,GD,gd-quarterly-earnings-gaap-eps-10-24-2025-3pt71,2025-10-24T11:00:00Z,2025-10-24,NA,9,5,1,0.1144999999999996,0.189225,7345.268374,91365538302.08,23,1120713.9765625,0.010855899862994,1,1,25.23813420166124,23,13.929477411529394,0.010797397597738321,8.90194775906377,GD__2025-10-24,360,2,1,0,GD__2025-10-24,GD,GD,2025-10-24,2025-10-24T11:00:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
642133,IMAX.N,IMAX,imax-quarterly-earnings-nongaap-eps-10-23-2025-0pt39,2025-10-23T11:30:00Z,2025-10-23,NA,9,4,1,0.12166874999999974,0.119024999999999,6826.753997,1724255834.7,11,295625.96875,0.017839063135424,1,1,21.268061394175994,11,12.59685369782561,0.017681814408026724,8.828751054706412,IMAX.N__2025-10-23,361,4,2,0,IMAX.N__2025-10-23,IMAX.N,IMAX,2025-10-23,2025-10-23T11:30:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
642134,ARCC.N,ARCC,arcc-quarterly-earnings-nongaap-eps-10-28-2025-0pt5,2025-10-28T11:00:01Z,2025-10-28,NA,9,9,1,0.12668333333333334,0.1296,12997.949186,14371790128,14,96826.11904761904,0.011152093930069,1,1,23.388533103252207,14,11.480682389479067,0.011090367823477082,9.47262380133045,ARCC.N__2025-10-28,362,2,1,0,ARCC.N__2025-10-28,ARCC.N,ARCC,2025-10-28,2025-10-28T11:00:01Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
642137,BBBY.N,BBBY,bbby-quarterly-earnings-nongaap-eps-10-27-2025-neg0pt31,2025-10-27T20:01:00Z,2025-10-27,NA,9,8,1,0.21696562499999952,0.189225,36386.406622,590006577.75,7,607730.5275590551,0.058079941915804,1,1,20.195644243530705,7,13.31748849691439,0.05645589004836838,10.501978021839662,BBBY.N__2025-10-27,363,4,2,0,BBBY.N__2025-10-27,BBBY.N,BBBY,2025-10-27,2025-10-27T20:01:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
642138,BGC.N,BGC,bgc-quarterly-earnings-nongaap-eps-11-06-2025-0pt28,2025-11-06T13:00:01Z,2025-11-06,NA,9,9,1,0.3071666666666665,0.5625,18429.708293,4378338179.16,2,61383.0390625,0.017557432777191,1,1,22.19993507818946,2,11.024905130220194,0.01740508173152281,9.821773481450085,BGC.N__2025-11-06,364,2,1,0,BGC.N__2025-11-06,BGC.N,BGC,2025-11-06,2025-11-06T13:00:01Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
642139,BKNG.N,BKNG,bkng-quarterly-earnings-nongaap-eps-10-28-2025-95pt61,2025-10-28T20:00:00Z,2025-10-28,NA,9,9,1,0.06940833333333289,0.07562500000000001,10947.369477,165880369400.4,37,2773.5,0.016101008031745,1,1,25.83453269923554,37,7.928225829765956,0.015972761568792244,9.300945817946971,BKNG.N__2025-10-28,365,2,1,0,BKNG.N__2025-10-28,BKNG.N,BKNG,2025-10-28,2025-10-28T20:00:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
643016,CSGP.N,CSGP,csgp-quarterly-earnings-gaap-eps-10-28-2025-0pt01,2025-10-28T20:02:00Z,2025-10-28,NA,9,8,1,0.3217624999999999,0.2025,21840.954153,32998126696.18,20,38226.54761904762,0.018510260320377,1,1,24.21971663001917,20,10.551311676556702,0.018341030586241727,9.991587901726078,CSGP.N__2025-10-28,366,2,1,0,CSGP.N__2025-10-28,CSGP.N,CSGP,2025-10-28,2025-10-28T20:02:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
643017,EA.N,EA,ea-quarterly-earnings-gaap-eps-10-28-2025-0pt35,2025-10-28T20:05:00Z,2025-10-28,NA,9,8,1,0.049465624999999624,0.034225,34490.077012,50078225260.88,28,42991.25396825397,0.019301355389233,1,1,24.63685212502884,28,10.668775238175328,0.01911744691687623,10.448455932233715,EA.N__2025-10-28,367,2,1,0,EA.N__2025-10-28,EA.N,EA,2025-10-28,2025-10-28T20:05:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
