market_id,ticker,slug,ric,release_dt_utc,release_dt_ny,release_date_ny,release_timing,asof_date,snapshot_dt_utc_parsed,signal_value,id,resolvedOutcome,umaEndDate,acceptingOrdersTimestamp,volumeNum,val_eikon_eps_stddev_estimate,val_surprise,earnings_release_datetime,market_cap_usd_asof,analysts_covering_asof,gics_sector,turnover_6m_sum_volume,turnover_6m_avg_daily_volume,volatility_6m,horizon,horizon_seconds,p_hist_asof_end_minus_1d,snapshot_dt_utc,p_polymarket_yes,p_dice_0p5,loss_polymarket,loss_dice,loss_hist,seconds_before_close,status,purchase_date,event_trading_date,signal_cutoff_utc,snapshot_date_ny,observed_before_cutoff,same_day_signal,signal_bin,signal_bin_id
627585,EWBC,ewbc-quarterly-earnings-gaap-eps-10-21-2025-2pt34,EWBC.N,2025-10-21T20:05:00Z,2025-10-21T20:05:00Z,2025-10-21,after_close,2025-10-19,2025-10-21T17:50:04Z,0.78,627585,Yes,2025-10-21T23:52:18Z,2025-10-08T16:21:40Z,8739.858917,0.05918,0.28,2025-10-21T20:05:00Z,13228133100.68,15,Financials,1684984,13372.888888888889,0.018983936038471,6h,21600,0.807692307692307,2025-10-21T17:50:04Z,0.78,0.5,0.048399999999999,0.25,0.03698224852071,21734,ok,2025-10-21,2025-10-22,2025-10-21T20:00:00Z,2025-10-21,TRUE,TRUE,0.6-0.8,4
627587,GM,gm-quarterly-earnings-nongaap-eps-10-21-2025-2pt31,GM,2025-10-21T10:30:00Z,2025-10-21T10:30:00Z,2025-10-21,before_open,2025-10-19,2025-10-20T14:35:13Z,0.875,627587,Yes,2025-10-21T14:35:45Z,2025-10-08T16:27:42Z,25906.465997,0.16276000000000002,0.48999999999999905,2025-10-21T10:30:00Z,54460442869.14,31,Consumer Discretionary,1127348652,8947211.523809524,0.018547473018594,1d,86400,0.807692307692307,2025-10-20T14:35:13Z,0.875,0.5,0.015625,0.25,0.03698224852071,86432,ok,2025-10-20,2025-10-21,2025-10-20T20:00:00Z,2025-10-20,TRUE,TRUE,0.8-1.0,5
627639,HAL,hal-quarterly-earnings-gaap-eps-10-21-2025-0pt49,HAL,2025-10-21T10:45:00Z,2025-10-21T10:45:00Z,2025-10-21,before_open,2025-10-19,2025-10-20T14:35:09Z,0.4,627639,No,2025-10-21T14:38:39Z,2025-10-08T16:56:00Z,17587.869097,0.02679,0.08999999999999901,2025-10-21T10:45:00Z,18743024604.7,26,Energy,1791292715,14216608.849206349,0.023880016568774,1d,86400,0.807692307692307,2025-10-20T14:35:09Z,0.4,0.5,0.16,0.25,0.6523668639053251,86610,ok,2025-10-20,2025-10-21,2025-10-20T20:00:00Z,2025-10-20,TRUE,TRUE,0.4-0.6,3
627649,LMT,lmt-quarterly-earnings-gaap-eps-10-21-2025-6pt33,LMT,2025-10-21T11:29:00Z,2025-10-21T11:29:00Z,2025-10-21,before_open,2025-10-19,2025-10-20T14:35:11Z,0.6900000000000001,627649,Yes,2025-10-21T14:37:43Z,2025-10-08T17:09:00Z,10232.42431,0.11217,0.62,2025-10-21T11:29:00Z,114576618689.4,22,Industrials,195229535,1549440.753968254,0.016119324457365,1d,86400,0.807692307692307,2025-10-20T14:35:11Z,0.6900000000000001,0.5,0.0961,0.25,0.03698224852071,86552,ok,2025-10-20,2025-10-21,2025-10-20T20:00:00Z,2025-10-20,TRUE,TRUE,0.6-0.8,4
627652,MAT,mat-quarterly-earnings-nongaap-eps-10-21-2025-1pt07,MAT.N,2025-10-21T20:05:00Z,2025-10-21T20:05:00Z,2025-10-21,after_close,2025-10-20,2025-10-21T14:30:09Z,0.725,627652,No,2025-10-22T02:34:18Z,2025-10-08T17:18:01Z,16978.539558,0.0685,-0.18000000000000002,2025-10-21T20:05:00Z,5709396000,14,Consumer Discretionary,10655120,83898.58267716535,0.025199435905152,12h,43200,0.7924528301886791,2025-10-21T14:30:09Z,0.725,0.5,0.525625,0.25,0.6279814880740471,43449,ok,2025-10-21,2025-10-22,2025-10-21T20:00:00Z,2025-10-21,TRUE,TRUE,0.6-0.8,4
627653,NDAQ,ndaq-quarterly-earnings-nongaap-eps-10-21-2025-0pt83,NDAQ.N,2025-10-21T11:00:00Z,2025-10-21T11:00:00Z,2025-10-21,before_open,2025-10-19,2025-10-20T14:35:09Z,0.908,627653,Yes,2025-10-21T14:35:47Z,2025-10-08T17:25:21Z,13369.512604,0.02251,0.05,2025-10-21T11:00:00Z,50584485409.47,19,Financials,7286031,57825.642857142855,0.011736513382385,1d,86400,0.807692307692307,2025-10-20T14:35:09Z,0.908,0.5,0.008463999999999,0.25,0.03698224852071,86438,ok,2025-10-20,2025-10-21,2025-10-20T20:00:00Z,2025-10-20,TRUE,TRUE,0.8-1.0,5
627654,NFLX,nflx-quarterly-earnings-nongaap-eps-10-21-2025-6pt95,NFLX.N,2025-10-21T20:01:00Z,2025-10-21T20:01:00Z,2025-10-21,after_close,2025-10-20,2025-10-21T14:50:14Z,0.95,627654,No,2025-10-22T02:50:34Z,2025-10-08T17:29:01Z,64178.354417,0.02052,-6.3629999999999995,2025-10-21T20:01:00Z,524817919599.04,51,Communication Services,57462923,452463.9606299212,0.016106947613155,12h,43200,0.7924528301886791,2025-10-21T14:50:14Z,0.95,0.5,0.9025,0.25,0.6279814880740471,43220,ok,2025-10-21,2025-10-22,2025-10-21T20:00:00Z,2025-10-21,TRUE,TRUE,0.8-1.0,5
627657,NOC,noc-quarterly-earnings-gaap-eps-10-21-2025-6pt49,NOC,2025-10-21T12:30:00Z,2025-10-21T12:30:00Z,2025-10-21,before_open,2025-10-19,2025-10-20T14:35:10Z,0.77,627657,Yes,2025-10-21T14:39:45Z,2025-10-08T17:36:03Z,13934.227456,0.08408,1.179999999999999,2025-10-21T12:30:00Z,84847079831.5,24,Industrials,109477871,868871.9920634921,0.018745612938853,1d,86400,0.807692307692307,2025-10-20T14:35:10Z,0.77,0.5,0.052899999999999,0.25,0.03698224852071,86675,ok,2025-10-20,2025-10-21,2025-10-20T20:00:00Z,2025-10-20,TRUE,TRUE,0.6-0.8,4
627658,PM,pm-quarterly-earnings-nongaap-eps-10-21-2025-2pt1,PM,2025-10-21T10:59:00Z,2025-10-21T10:59:00Z,2025-10-21,before_open,2025-10-19,2025-10-20T14:35:06Z,0.8300000000000001,627658,Yes,2025-10-21T14:40:43Z,2025-10-08T17:38:33Z,7412.956971,0.04728,0.14,2025-10-21T10:59:00Z,246042320666.94,20,Consumer Staples,730513847,5797728.944444444,0.015135704755145,1d,86400,0.807692307692307,2025-10-20T14:35:06Z,0.8300000000000001,0.5,0.0289,0.25,0.03698224852071,86737,ok,2025-10-20,2025-10-21,2025-10-20T20:00:00Z,2025-10-20,TRUE,TRUE,0.8-1.0,5
627659,PHM,phm-quarterly-earnings-gaap-eps-10-21-2025-3pt03,PHM,2025-10-21T10:30:00Z,2025-10-21T10:30:00Z,2025-10-21,before_open,2025-10-19,2025-10-20T14:25:06Z,0.34500000000000003,627659,No,2025-10-21T14:33:39Z,2025-10-08T17:42:07Z,37860.21061,0.05869,-0.06999999999999901,2025-10-21T10:30:00Z,24257405342.65,16,Consumer Discretionary,261053080,2071849.8412698412,0.022878084387684,1d,86400,0.807692307692307,2025-10-20T14:25:06Z,0.34500000000000003,0.5,0.119024999999999,0.25,0.6523668639053251,86913,ok,2025-10-20,2025-10-21,2025-10-20T20:00:00Z,2025-10-20,TRUE,TRUE,0.2-0.4,2
627660,DGX,dgx-quarterly-earnings-nongaap-eps-10-21-2025-2pt5,DGX,2025-10-21T10:45:00Z,2025-10-21T10:45:00Z,2025-10-21,before_open,2025-10-19,2025-10-20T14:35:12Z,0.918,627660,Yes,2025-10-21T14:38:39Z,2025-10-08T17:44:49Z,16135.064381,0.03033,0.1,2025-10-21T10:45:00Z,21081540022.62,20,Health Care,128026500,1016083.3333333334,0.01449753329519,1d,86400,0.807692307692307,2025-10-20T14:35:12Z,0.918,0.5,0.006723999999999,0.25,0.03698224852071,86607,ok,2025-10-20,2025-10-21,2025-10-20T20:00:00Z,2025-10-20,TRUE,TRUE,0.8-1.0,5
627663,TXN,txn-quarterly-earnings-gaap-eps-10-21-2025-1pt49,TXN.N,2025-10-21T20:01:01Z,2025-10-21T20:01:01Z,2025-10-21,after_close,2025-10-19,2025-10-21T17:50:16Z,0.915,627663,No,2025-10-21T23:57:19Z,2025-10-08T17:56:07Z,44279.380126,0.03186,-0.01,2025-10-21T20:01:01Z,160444652871.6,39,Information Technology,11549178,91660.14285714286,0.02252110445383,6h,21600,0.807692307692307,2025-10-21T17:50:16Z,0.915,0.5,0.8372250000000001,0.25,0.6523668639053251,22023,ok,2025-10-21,2025-10-22,2025-10-21T20:00:00Z,2025-10-21,TRUE,TRUE,0.8-1.0,5
627671,MCO,mco-quarterly-earnings-nongaap-eps-10-22-2025-3pt52,MCO,2025-10-22T12:30:00Z,2025-10-22T12:30:00Z,2025-10-22,before_open,2025-10-20,2025-10-21T15:55:13Z,0.79,627671,Yes,2025-10-22T15:57:24Z,2025-10-08T18:03:46Z,11960.056033,0.18057,0.399999999999999,2025-10-22T12:30:00Z,84643664000,27,Financials,92572354,728916.1732283465,0.013466294835562,1d,86400,0.796875,2025-10-21T15:55:13Z,0.79,0.5,0.044099999999999,0.25,0.041259765625,86531,ok,2025-10-21,2025-10-22,2025-10-21T20:00:00Z,2025-10-21,TRUE,TRUE,0.6-0.8,4
627672,AMP,amp-quarterly-earnings-nongaap-eps-10-30-2025-9pt68,AMP,2025-10-30T11:30:00Z,2025-10-30T11:30:00Z,2025-10-30,before_open,2025-10-28,2025-10-29T00:00:14Z,0.5750000000000001,627672,Yes,2025-10-30T21:08:09Z,2025-10-08T18:06:06Z,65435.826552,0.17201000000000002,0.189999999999999,2025-10-30T11:30:00Z,45016534177.02,16,Financials,60280118,470938.421875,0.013291124773824,1d,86400,0.8,2025-10-29T00:00:14Z,0.5750000000000001,0.5,0.180625,0.25,0.039999999999999,162475,ok,2025-10-29,2025-10-30,2025-10-29T20:00:00Z,2025-10-29,TRUE,TRUE,0.4-0.6,3
627673,T,t-quarterly-earnings-nongaap-eps-10-22-2025-0pt54,T,2025-10-22T10:33:23Z,2025-10-22T10:33:23Z,2025-10-22,before_open,2025-10-20,2025-10-21T15:55:06Z,0.8150000000000001,627673,No,2025-10-22T15:57:28Z,2025-10-08T18:09:05Z,16216.870468,0.01964,0,2025-10-22T10:33:23Z,185544900000,27,Communication Services,4232080956,33323472.09448819,0.012632959759929,1d,86400,0.796875,2025-10-21T15:55:06Z,0.8150000000000001,0.5,0.664225,0.25,0.635009765625,86542,ok,2025-10-21,2025-10-22,2025-10-21T20:00:00Z,2025-10-21,TRUE,TRUE,0.8-1.0,5
627695,CHDN,chdn-quarterly-earnings-gaap-eps-10-22-2025-1,CHDN.N,2025-10-22T20:01:00Z,2025-10-22T20:01:00Z,2025-10-22,after_close,2025-10-21,2025-10-22T16:45:07Z,0.7000000000000001,627695,No,2025-10-23T04:46:11Z,2025-10-08T18:31:48Z,8054.373985,0.07581,0.09000000000000001,2025-10-22T20:01:00Z,6736493764.62,10,Consumer Discretionary,1375164,10743.46875,0.022593888814789,12h,43200,0.771428571428571,2025-10-22T16:45:07Z,0.7000000000000001,0.5,0.48999999999999905,0.25,0.595102040816326,43264,ok,2025-10-22,2025-10-23,2025-10-22T20:00:00Z,2025-10-22,TRUE,TRUE,0.6-0.8,4
627698,EVR,evr-quarterly-earnings-nongaap-eps-10-29-2025-2pt93,EVR,2025-10-29T10:45:00Z,2025-10-29T10:45:00Z,2025-10-29,before_open,2025-10-27,2025-10-28T12:00:17Z,0.885,627698,Yes,2025-10-29T15:41:25Z,2025-10-08T18:35:28Z,27247.416592,0.23447,0.549999999999999,2025-10-29T10:45:00Z,13549277587.5,10,Financials,65537448,516042.8976377953,0.01990254545564,12h,43200,0.8119658119658121,2025-10-28T12:00:17Z,0.885,0.5,0.013224999999999,0.25,0.035356855869676,99668,ok,2025-10-28,2025-10-29,2025-10-28T20:00:00Z,2025-10-28,TRUE,TRUE,0.8-1.0,5
627736,IBM,ibm-quarterly-earnings-nongaap-eps-10-22-2025-2pt44,IBM,2025-10-22T20:08:00Z,2025-10-22T20:08:00Z,2025-10-22,after_close,2025-10-20,2025-10-22T17:40:07Z,0.85,627736,Yes,2025-10-22T23:49:21Z,2025-10-08T18:44:27Z,14891.286792,0.06822,0.20999999999999905,2025-10-22T20:08:00Z,265137641181.9,22,Information Technology,588158490,4631169.212598425,0.016733045583641,6h,21600,0.8,2025-10-22T17:40:07Z,0.85,0.5,0.0225,0.25,0.039999999999999,22154,ok,2025-10-22,2025-10-23,2025-10-22T20:00:00Z,2025-10-22,TRUE,TRUE,0.8-1.0,5
627739,AAL,aal-quarterly-earnings-nongaap-eps-10-23-2025-neg0pt28,AAL.N,2025-10-23T11:00:03Z,2025-10-23T11:00:03Z,2025-10-23,before_open,2025-10-21,2025-10-22T15:25:04Z,0.545,627739,Yes,2025-10-23T15:27:57Z,2025-10-08T19:01:04Z,12291.461271,0.0734,0.11,2025-10-23T11:00:03Z,8152068213.25,23,Industrials,195943840,1530811.25,0.029380284261639,1d,86400,0.771428571428571,2025-10-22T15:25:04Z,0.545,0.5,0.20702499999999904,0.25,0.052244897959183,86573,ok,2025-10-22,2025-10-23,2025-10-22T20:00:00Z,2025-10-22,TRUE,TRUE,0.4-0.6,3
627748,SAM,sam-quarterly-earnings-gaap-eps-10-23-2025-3pt61,SAM,2025-10-23T20:15:00Z,2025-10-23T20:15:00Z,2025-10-23,after_close,2025-10-22,2025-10-23T12:00:10Z,0.495,627748,Yes,2025-10-24T00:50:31Z,2025-10-08T19:07:45Z,4652.433418,0.6461100000000001,0.64,2025-10-23T20:15:00Z,2330665330.56,16,Consumer Staples,29016505,226691.4453125,0.021089834923081,12h,43200,0.7654320987654321,2025-10-23T12:00:10Z,0.495,0.5,0.255025,0.25,0.05502210028959,46221,ok,2025-10-23,2025-10-24,2025-10-23T20:00:00Z,2025-10-23,TRUE,TRUE,0.4-0.6,3
627749,VZ,vz-quarterly-earnings-gaap-eps-10-29-2025-1pt17,VZ,2025-10-29T10:30:00Z,2025-10-29T10:30:00Z,2025-10-29,before_open,2025-10-27,2025-10-28T12:00:20Z,0.795,627749,No,2025-10-29T21:16:35Z,2025-10-08T19:12:47Z,32741.897001,0.01104,0.04,2025-10-29T10:30:00Z,165410371933.47,24,Communication Services,2448177217,19276985.96062992,0.011859836945455,12h,43200,0.8119658119658121,2025-10-28T12:00:20Z,0.795,0.5,0.6320250000000001,0.25,0.6592884798013,119775,ok,2025-10-28,2025-10-29,2025-10-28T20:00:00Z,2025-10-28,TRUE,TRUE,0.6-0.8,4
627752,MMM,mmm-quarterly-earnings-nongaap-eps-10-21-2025-2pt07,MMM,2025-10-21T10:30:25Z,2025-10-21T10:30:25Z,2025-10-21,before_open,2025-10-19,2025-10-20T14:35:03Z,0.855,627752,Yes,2025-10-21T14:39:45Z,2025-10-08T19:18:31Z,10123.948917,0.04573000000000001,0.12,2025-10-21T10:30:25Z,81086191326.72,20,Industrials,401185768,3184014.0317460317,0.016406788614983,1d,86400,0.807692307692307,2025-10-20T14:35:03Z,0.855,0.5,0.021025,0.25,0.03698224852071,86682,ok,2025-10-20,2025-10-21,2025-10-20T20:00:00Z,2025-10-20,TRUE,TRUE,0.8-1.0,5
627753,LVS,lvs-quarterly-earnings-nongaap-eps-10-22-2025-0pt61,LVS,2025-10-22T20:05:00Z,2025-10-22T20:05:00Z,2025-10-22,after_close,2025-10-20,2025-10-22T17:45:07Z,0.48,627753,Yes,2025-10-22T23:49:29Z,2025-10-08T19:25:47Z,3108.927988,0.08725000000000001,0.17,2025-10-22T20:05:00Z,34137337826.38,19,Consumer Discretionary,680997635,5362186.102362204,0.02237982476559,6h,21600,0.8,2025-10-22T17:45:07Z,0.48,0.5,0.27040000000000003,0.25,0.039999999999999,21862,ok,2025-10-22,2025-10-23,2025-10-22T20:00:00Z,2025-10-22,TRUE,TRUE,0.4-0.6,3
637819,NTRS,ntrs-quarterly-earnings-gaap-eps-10-22-2025-2pt24,NTRS.N,2025-10-22T11:21:00Z,2025-10-22T11:21:00Z,2025-10-22,before_open,2025-10-21,2025-10-21T00:55:09Z,0.68,637819,Yes,2025-10-23T01:03:23Z,2025-10-16T21:00:03Z,6183.432195,0.06695000000000001,0.049999999999999,2025-10-22T11:21:00Z,24305364263.88,16,Financials,2712028,21187.71875,0.016765137355661,2d,172800,0.794117647058823,2025-10-21T00:55:09Z,0.68,0.5,0.102399999999999,0.25,0.042387543252595,173294,ok,2025-10-21,2025-10-22,2025-10-21T20:00:00Z,2025-10-21,TRUE,TRUE,0.6-0.8,4
637843,ORLY,orly-quarterly-earnings-gaap-eps-10-22-2025-0pt83,ORLY.N,2025-10-22T20:30:30Z,2025-10-22T20:30:30Z,2025-10-22,after_close,2025-10-21,2025-10-22T19:10:14Z,0.67,637843,Yes,2025-10-23T01:18:11Z,2025-10-16T21:47:45Z,4925.434388,0.01622,0.02,2025-10-22T20:30:30Z,85792585175.88,30,Consumer Discretionary,8295759,64810.6171875,0.012225937228591,6h,21600,0.794117647058823,2025-10-22T19:10:14Z,0.67,0.5,0.108899999999999,0.25,0.042387543252595,22077,ok,2025-10-22,2025-10-23,2025-10-22T20:00:00Z,2025-10-22,TRUE,TRUE,0.6-0.8,4
637846,OTIS,otis-quarterly-earnings-nongaap-eps-10-29-2025-1,OTIS.N,2025-10-29T10:09:41Z,2025-10-29T10:09:41Z,2025-10-29,before_open,2025-10-27,2025-10-28T15:15:12Z,0.76,637846,Yes,2025-10-29T15:19:49Z,2025-10-16T21:52:25Z,11065.558473,0.00839,0.05,2025-10-29T10:09:41Z,35873344084.55,15,Industrials,107829521,849051.3464566929,0.015557082190545,1d,86400,0.8103448275862061,2025-10-28T15:15:12Z,0.76,0.5,0.0576,0.25,0.035969084423305,86677,ok,2025-10-28,2025-10-29,2025-10-28T20:00:00Z,2025-10-28,TRUE,TRUE,0.6-0.8,4
637847,RJF,rjf-quarterly-earnings-nongaap-eps-10-22-2025-2pt83,RJF,2025-10-22T20:36:53Z,2025-10-22T20:36:53Z,2025-10-22,after_close,2025-10-21,2025-10-22T18:25:09Z,0.415,637847,Yes,2025-10-23T00:30:13Z,2025-10-16T21:56:23Z,4328.296563,0.17077,0.279999999999999,2025-10-22T20:36:53Z,32835075000,15,Financials,140874744,1100583.9375,0.01389170131256,6h,21600,0.794117647058823,2025-10-22T18:25:09Z,0.415,0.5,0.342224999999999,0.25,0.042387543252595,21904,ok,2025-10-22,2025-10-23,2025-10-22T20:00:00Z,2025-10-22,TRUE,TRUE,0.4-0.6,3
637848,SEIC,seic-quarterly-earnings-gaap-eps-10-22-2025-1pt26,SEIC.N,2025-10-22T20:01:00Z,2025-10-22T20:01:00Z,2025-10-22,after_close,2025-10-21,2025-10-22T17:35:10Z,0.77,637848,Yes,2025-10-23T05:40:05Z,2025-10-16T21:59:03Z,5879.68382,0.03354,0.03,2025-10-22T20:01:00Z,10097578142.7,7,Financials,2080598,16254.671875,0.013201661517902,12h,43200,0.771428571428571,2025-10-22T17:35:10Z,0.77,0.5,0.052899999999999,0.25,0.052244897959183,43495,ok,2025-10-22,2025-10-23,2025-10-22T20:00:00Z,2025-10-22,TRUE,TRUE,0.6-0.8,4
637859,WDFC,wdfc-quarterly-earnings-gaap-eps-10-22-2025-1pt26,WDFC.N,2025-10-22T20:05:00Z,2025-10-22T20:05:00Z,2025-10-22,after_close,2025-10-21,2025-10-22T18:05:06Z,0.78,637859,Yes,2025-10-23T00:06:49Z,2025-10-16T22:01:25Z,4096.275739,0.0835,0.02,2025-10-22T20:05:00Z,2686357474.3,3,Consumer Staples,230752,1802.75,0.012816097901835,6h,21600,0.791044776119402,2025-10-22T18:05:06Z,0.78,0.5,0.048399999999999,0.25,0.04366228558699,21703,ok,2025-10-22,2025-10-23,2025-10-22T20:00:00Z,2025-10-22,TRUE,TRUE,0.6-0.8,4
637863,LUV,luv-quarterly-earnings-nongaap-eps-10-22-2025-neg0pt04,LUV,2025-10-22T20:23:03Z,2025-10-22T20:23:03Z,2025-10-22,after_close,2025-10-21,2025-10-22T18:00:25Z,0.4,637863,Yes,2025-10-23T00:07:07Z,2025-10-16T22:30:35Z,11231.707235,0.06199,0.15,2025-10-22T20:23:03Z,18213509748.12,23,Industrials,1369373409,10698229.7578125,0.022671116592158,6h,21600,0.791044776119402,2025-10-22T18:00:25Z,0.4,0.5,0.36,0.25,0.04366228558699,22002,ok,2025-10-22,2025-10-23,2025-10-22T20:00:00Z,2025-10-22,TRUE,TRUE,0.4-0.6,3
637865,BX,bx-quarterly-earnings-gaap-eps-10-23-2025-1pt23,BX,2025-10-23T12:30:00Z,2025-10-23T12:30:00Z,2025-10-23,before_open,2025-10-21,2025-10-22T16:20:09Z,0.635,637865,No,2025-10-23T16:26:29Z,2025-10-16T22:30:35Z,32735.410703,0.02721,0.29000000000000004,2025-10-23T12:30:00Z,192971414779.38,22,Financials,482231998,3767437.484375,0.01950754122209,1d,86400,0.7638888888888881,2025-10-22T16:20:09Z,0.635,0.5,0.403225,0.25,0.5835262345679011,86780,ok,2025-10-22,2025-10-23,2025-10-22T20:00:00Z,2025-10-22,TRUE,TRUE,0.6-0.8,4
637868,CBRE,cbre-quarterly-earnings-gaap-eps-10-23-2025-1pt27,CBRE.N,2025-10-23T10:55:00Z,2025-10-23T10:55:00Z,2025-10-23,before_open,2025-10-21,2025-10-22T15:10:18Z,0.48,637868,No,2025-10-23T15:12:45Z,2025-10-16T22:30:39Z,24962.998476,0.02379,0.34,2025-10-23T10:55:00Z,47876761357.36,13,Real Estate,61583234,481119.015625,0.015841763873642,1d,86400,0.771428571428571,2025-10-22T15:10:18Z,0.48,0.5,0.2304,0.25,0.595102040816326,86547,ok,2025-10-22,2025-10-23,2025-10-22T20:00:00Z,2025-10-22,TRUE,TRUE,0.4-0.6,3
637869,COUR,cour-quarterly-earnings-nongaap-eps-10-23-2025-0pt08,COUR.N,2025-10-23T20:10:00Z,2025-10-23T20:10:00Z,2025-10-23,after_close,2025-10-21,2025-10-23T16:40:05Z,0.49,637869,Yes,2025-10-23T22:48:03Z,2025-10-16T22:30:45Z,49939.083025,0.00811,0.02,2025-10-23T20:10:00Z,1756501000,14,Consumer Discretionary,109612488,856347.5625,0.039505842836696,6h,21600,0.7702702702702701,2025-10-23T16:40:05Z,0.49,0.5,0.2601,0.25,0.05277574872169401,22078,ok,2025-10-23,2025-10-24,2025-10-23T20:00:00Z,2025-10-23,TRUE,TRUE,0.4-0.6,3
637870,DOW,dow-quarterly-earnings-nongaap-eps-10-23-2025-neg0pt3,DOW,2025-10-23T10:00:22Z,2025-10-23T10:00:22Z,2025-10-23,before_open,2025-10-21,2025-10-22T15:30:10Z,0.52,637870,Yes,2025-10-23T15:39:01Z,2025-10-16T22:30:49Z,3608.299427,0.06174,0.10999999999999902,2025-10-23T10:00:22Z,15459190776,22,Materials,1648735099,12880742.9609375,0.030441794744445,1d,86400,0.771428571428571,2025-10-22T15:30:10Z,0.52,0.5,0.2304,0.25,0.052244897959183,86931,ok,2025-10-22,2025-10-23,2025-10-22T20:00:00Z,2025-10-22,TRUE,TRUE,0.4-0.6,3
637871,F,f-quarterly-earnings-nongaap-eps-10-24-2025-0pt35,F,2025-10-23T20:05:00Z,2025-10-23T20:05:00Z,2025-10-23,after_close,2025-10-22,2025-10-23T19:45:06Z,0.7000000000000001,637871,Yes,2025-10-24T19:48:28Z,2025-10-16T22:30:55Z,19513.213928,0.04459,0.1,2025-10-23T20:05:00Z,49527317175.38,26,Consumer Discretionary,10899877024,85155289.25,0.016359965465936,1d,86400,0.768421052631578,2025-10-23T19:45:06Z,0.7000000000000001,0.5,0.09000000000000001,0.25,0.05362880886426501,86602,ok,2025-10-23,2025-10-24,2025-10-23T20:00:00Z,2025-10-23,TRUE,TRUE,0.6-0.8,4
637875,HOG,hog-quarterly-earnings-gaap-eps-11-4-2025-1pt7,HOG,2025-11-04T12:00:06Z,2025-11-04T12:00:06Z,2025-11-04,before_open,2025-11-02,2025-11-03T12:00:20Z,0.255,637875,Yes,2025-11-04T14:40:09Z,2025-10-16T22:36:25Z,39369.678507,0.34654,1.4,2025-11-04T12:00:06Z,3187467463.74,16,Consumer Discretionary,225683504,1791138.9206349207,0.025909029269867,1d,86400,0.7869822485207101,2025-11-03T12:00:20Z,0.255,0.5,0.555025,0.25,0.04537656244529201,95989,ok,2025-11-03,2025-11-04,2025-11-03T21:00:00Z,2025-11-03,TRUE,TRUE,0.2-0.4,2
637876,HAS,has-quarterly-earnings-nongaap-eps-10-23-2025-1pt63,HAS.N,2025-10-23T12:30:00Z,2025-10-23T12:30:00Z,2025-10-23,before_open,2025-10-21,2025-10-22T15:20:06Z,0.685,637876,Yes,2025-10-23T15:24:51Z,2025-10-16T22:38:05Z,11557.641372,0.14182,0.05,2025-10-23T12:30:00Z,10493600968.2,14,Consumer Discretionary,3264367,25502.8671875,0.019564114068569,1d,86400,0.771428571428571,2025-10-22T15:20:06Z,0.685,0.5,0.099224999999999,0.25,0.052244897959183,86685,ok,2025-10-22,2025-10-23,2025-10-22T20:00:00Z,2025-10-22,TRUE,TRUE,0.6-0.8,4
637877,HON,hon-quarterly-earnings-nongaap-eps-10-23-2025-2pt57,HON.N,2025-10-23T10:00:01Z,2025-10-23T10:00:01Z,2025-10-23,before_open,2025-10-21,2025-10-22T15:20:18Z,0.73,637877,Yes,2025-10-23T15:20:47Z,2025-10-16T22:40:07Z,9806.787639,0.01768,0.25,2025-10-23T10:00:01Z,132742217448.64,26,Industrials,5643871,44092.7421875,0.013026006937293,1d,86400,0.771428571428571,2025-10-22T15:20:18Z,0.73,0.5,0.0729,0.25,0.052244897959183,86429,ok,2025-10-22,2025-10-23,2025-10-22T20:00:00Z,2025-10-22,TRUE,TRUE,0.6-0.8,4
637878,INTC,intc-quarterly-earnings-nongaap-eps-10-23-2025-0,INTC.N,2025-10-23T20:01:00Z,2025-10-23T20:01:00Z,2025-10-23,after_close,2025-10-21,2025-10-23T16:30:18Z,0.62,637878,Yes,2025-10-23T22:37:09Z,2025-10-16T22:42:25Z,19629.633897,0.02,0.23,2025-10-23T20:01:00Z,181679920000,43,Information Technology,158865950,1241140.234375,0.035896697599541,6h,21600,0.7702702702702701,2025-10-23T16:30:18Z,0.62,0.5,0.1444,0.25,0.05277574872169401,22011,ok,2025-10-23,2025-10-24,2025-10-23T20:00:00Z,2025-10-23,TRUE,TRUE,0.6-0.8,4
637879,PCG,pcg-quarterly-earnings-nongaap-eps-10-23-2025-0pt41,PCG,2025-10-23T10:00:00Z,2025-10-23T10:00:00Z,2025-10-23,before_open,2025-10-21,2025-10-22T16:05:14Z,0.585,637879,Yes,2025-10-23T16:09:21Z,2025-10-16T22:44:27Z,7815.204372,0.02925,0.09000000000000001,2025-10-23T10:00:00Z,36814999618.75,17,Utilities,3091645578,24153481.078125,0.01923897062756,1d,86400,0.7638888888888881,2025-10-22T16:05:14Z,0.585,0.5,0.17222500000000002,0.25,0.055748456790123,86647,ok,2025-10-22,2025-10-23,2025-10-22T20:00:00Z,2025-10-22,TRUE,TRUE,0.4-0.6,3
