market_id,ticker,slug,ric,signal_bin,signal_bin_id,signal_value,release_dt_ny,purchase_date,event_trading_date,n_days_observed,abnormal_return,window_name,start_day,end_day
1363713,CRM,crm-quarterly-earnings-nongaap-eps-02-25-2026-3pt05,CRM,0.8-1.0,5,0.87,2026-02-25T21:01:00Z,2026-02-25,2026-02-26,11,0.09578911093834802,"CAR[-5,5]",-5,5
1363713,CRM,crm-quarterly-earnings-nongaap-eps-02-25-2026-3pt05,CRM,0.8-1.0,5,0.87,2026-02-25T21:01:00Z,2026-02-25,2026-02-26,1,0.046400907227643236,AR[0],0,0
1363713,CRM,crm-quarterly-earnings-nongaap-eps-02-25-2026-3pt05,CRM,0.8-1.0,5,0.87,2026-02-25T21:01:00Z,2026-02-25,2026-02-26,2,0.028166743019482965,"CAR[0,1]",0,1
1363713,CRM,crm-quarterly-earnings-nongaap-eps-02-25-2026-3pt05,CRM,0.8-1.0,5,0.87,2026-02-25T21:01:00Z,2026-02-25,2026-02-26,4,0.0455692035652612,"CAR[0,3]",0,3
1363713,CRM,crm-quarterly-earnings-nongaap-eps-02-25-2026-3pt05,CRM,0.8-1.0,5,0.87,2026-02-25T21:01:00Z,2026-02-25,2026-02-26,6,0.0743264092108647,"CAR[0,5]",0,5
1367585,EBAY,ebay-quarterly-earnings-nongaap-eps-02-18-2026-1pt35,EBAY.N,0.8-1.0,5,0.89,2026-02-18T21:05:00Z,2026-02-18,2026-02-19,11,0.005585665190938547,"CAR[-5,5]",-5,5
1367585,EBAY,ebay-quarterly-earnings-nongaap-eps-02-18-2026-1pt35,EBAY.N,0.8-1.0,5,0.89,2026-02-18T21:05:00Z,2026-02-18,2026-02-19,1,0.033193659659894736,AR[0],0,0
1367585,EBAY,ebay-quarterly-earnings-nongaap-eps-02-18-2026-1pt35,EBAY.N,0.8-1.0,5,0.89,2026-02-18T21:05:00Z,2026-02-18,2026-02-19,2,0.06620575174332777,"CAR[0,1]",0,1
1367585,EBAY,ebay-quarterly-earnings-nongaap-eps-02-18-2026-1pt35,EBAY.N,0.8-1.0,5,0.89,2026-02-18T21:05:00Z,2026-02-18,2026-02-19,4,0.034964822525253014,"CAR[0,3]",0,3
1367585,EBAY,ebay-quarterly-earnings-nongaap-eps-02-18-2026-1pt35,EBAY.N,0.8-1.0,5,0.89,2026-02-18T21:05:00Z,2026-02-18,2026-02-19,6,0.06245127339538313,"CAR[0,5]",0,5
1367586,SNOW,snow-quarterly-earnings-nongaap-eps-02-25-2026-0pt27,SNOW.N,0.8-1.0,5,0.92,2026-02-25T21:05:02Z,2026-02-25,2026-02-26,11,0.04415479269820696,"CAR[-5,5]",-5,5
1367586,SNOW,snow-quarterly-earnings-nongaap-eps-02-25-2026-0pt27,SNOW.N,0.8-1.0,5,0.92,2026-02-25T21:05:02Z,2026-02-25,2026-02-26,1,0.03302258701911551,AR[0],0,0
1367586,SNOW,snow-quarterly-earnings-nongaap-eps-02-25-2026-0pt27,SNOW.N,0.8-1.0,5,0.92,2026-02-25T21:05:02Z,2026-02-25,2026-02-26,2,0.014733087245067104,"CAR[0,1]",0,1
1367586,SNOW,snow-quarterly-earnings-nongaap-eps-02-25-2026-0pt27,SNOW.N,0.8-1.0,5,0.92,2026-02-25T21:05:02Z,2026-02-25,2026-02-26,4,0.017243606781395936,"CAR[0,3]",0,3
1367586,SNOW,snow-quarterly-earnings-nongaap-eps-02-25-2026-0pt27,SNOW.N,0.8-1.0,5,0.92,2026-02-25T21:05:02Z,2026-02-25,2026-02-26,6,0.08615347450173935,"CAR[0,5]",0,5
1369345,ADSK,adsk-quarterly-earnings-nongaap-eps-02-26-2026-2pt64,ADSK.N,0.8-1.0,5,0.9,2026-02-26T21:01:00Z,2026-02-26,2026-02-27,11,0.16574324477011723,"CAR[-5,5]",-5,5
1369345,ADSK,adsk-quarterly-earnings-nongaap-eps-02-26-2026-2pt64,ADSK.N,0.8-1.0,5,0.9,2026-02-26T21:01:00Z,2026-02-26,2026-02-27,1,0.05724157242229552,AR[0],0,0
1369345,ADSK,adsk-quarterly-earnings-nongaap-eps-02-26-2026-2pt64,ADSK.N,0.8-1.0,5,0.9,2026-02-26T21:01:00Z,2026-02-26,2026-02-27,2,0.06319404907287172,"CAR[0,1]",0,1
1369345,ADSK,adsk-quarterly-earnings-nongaap-eps-02-26-2026-2pt64,ADSK.N,0.8-1.0,5,0.9,2026-02-26T21:01:00Z,2026-02-26,2026-02-27,4,0.11139884603099687,"CAR[0,3]",0,3
1369345,ADSK,adsk-quarterly-earnings-nongaap-eps-02-26-2026-2pt64,ADSK.N,0.8-1.0,5,0.9,2026-02-26T21:01:00Z,2026-02-26,2026-02-27,6,0.14149640927654397,"CAR[0,5]",0,5
1369346,WDAY,wday-quarterly-earnings-nongaap-eps-02-24-2026-2pt32,WDAY.N,0.8-1.0,5,0.935,2026-02-24T21:01:00Z,2026-02-24,2026-02-25,11,0.022300480453356624,"CAR[-5,5]",-5,5
1369346,WDAY,wday-quarterly-earnings-nongaap-eps-02-24-2026-2pt32,WDAY.N,0.8-1.0,5,0.935,2026-02-24T21:01:00Z,2026-02-24,2026-02-25,1,0.019192327600771747,AR[0],0,0
1369346,WDAY,wday-quarterly-earnings-nongaap-eps-02-24-2026-2pt32,WDAY.N,0.8-1.0,5,0.935,2026-02-24T21:01:00Z,2026-02-24,2026-02-25,2,0.06925616837109838,"CAR[0,1]",0,1
1369346,WDAY,wday-quarterly-earnings-nongaap-eps-02-24-2026-2pt32,WDAY.N,0.8-1.0,5,0.935,2026-02-24T21:01:00Z,2026-02-24,2026-02-25,4,0.03890536278952259,"CAR[0,3]",0,3
1369346,WDAY,wday-quarterly-earnings-nongaap-eps-02-24-2026-2pt32,WDAY.N,0.8-1.0,5,0.935,2026-02-24T21:01:00Z,2026-02-24,2026-02-25,6,0.11223830615145806,"CAR[0,5]",0,5
1369348,IONQ,ionq-quarterly-earnings-gaap-eps-02-25-2026-neg0pt47,IONQ.N,0.8-1.0,5,0.8,2026-02-25T21:05:01Z,2026-02-25,2026-02-26,11,0.13467241477681405,"CAR[-5,5]",-5,5
1369348,IONQ,ionq-quarterly-earnings-gaap-eps-02-25-2026-neg0pt47,IONQ.N,0.8-1.0,5,0.8,2026-02-25T21:05:01Z,2026-02-25,2026-02-26,1,0.23484213665816256,AR[0],0,0
1369348,IONQ,ionq-quarterly-earnings-gaap-eps-02-25-2026-neg0pt47,IONQ.N,0.8-1.0,5,0.8,2026-02-25T21:05:01Z,2026-02-25,2026-02-26,2,0.1879707968936975,"CAR[0,1]",0,1
1369348,IONQ,ionq-quarterly-earnings-gaap-eps-02-25-2026-neg0pt47,IONQ.N,0.8-1.0,5,0.8,2026-02-25T21:05:01Z,2026-02-25,2026-02-26,4,0.18377318393710892,"CAR[0,3]",0,3
1369348,IONQ,ionq-quarterly-earnings-gaap-eps-02-25-2026-neg0pt47,IONQ.N,0.8-1.0,5,0.8,2026-02-25T21:05:01Z,2026-02-25,2026-02-26,6,0.15055601756871956,"CAR[0,5]",0,5
1369365,INTU,intu-quarterly-earnings-nongaap-eps-02-26-2026-3pt68,INTU.N,0.8-1.0,5,0.92,2026-02-26T21:00:00Z,2026-02-26,2026-02-27,11,0.2836036238443171,"CAR[-5,5]",-5,5
1369365,INTU,intu-quarterly-earnings-nongaap-eps-02-26-2026-3pt68,INTU.N,0.8-1.0,5,0.92,2026-02-26T21:00:00Z,2026-02-26,2026-02-27,1,0.04160432009902201,AR[0],0,0
1369365,INTU,intu-quarterly-earnings-nongaap-eps-02-26-2026-3pt68,INTU.N,0.8-1.0,5,0.92,2026-02-26T21:00:00Z,2026-02-26,2026-02-27,2,0.068393304811518,"CAR[0,1]",0,1
1369365,INTU,intu-quarterly-earnings-nongaap-eps-02-26-2026-3pt68,INTU.N,0.8-1.0,5,0.92,2026-02-26T21:00:00Z,2026-02-26,2026-02-27,4,0.12465363107523912,"CAR[0,3]",0,3
1369365,INTU,intu-quarterly-earnings-nongaap-eps-02-26-2026-3pt68,INTU.N,0.8-1.0,5,0.92,2026-02-26T21:00:00Z,2026-02-26,2026-02-27,6,0.23530557537047525,"CAR[0,5]",0,5
1369373,DELL,dell-quarterly-earnings-nongaap-eps-02-26-2026-3pt52,DELL.N,0.8-1.0,5,0.915,2026-02-26T21:05:00Z,2026-02-26,2026-02-27,11,0.28422210124627645,"CAR[-5,5]",-5,5
1369373,DELL,dell-quarterly-earnings-nongaap-eps-02-26-2026-3pt52,DELL.N,0.8-1.0,5,0.915,2026-02-26T21:05:00Z,2026-02-26,2026-02-27,1,0.2294518317071724,AR[0],0,0
1369373,DELL,dell-quarterly-earnings-nongaap-eps-02-26-2026-3pt52,DELL.N,0.8-1.0,5,0.915,2026-02-26T21:05:00Z,2026-02-26,2026-02-27,2,0.2671972363940783,"CAR[0,1]",0,1
1369373,DELL,dell-quarterly-earnings-nongaap-eps-02-26-2026-3pt52,DELL.N,0.8-1.0,5,0.915,2026-02-26T21:05:00Z,2026-02-26,2026-02-27,4,0.23244263337882048,"CAR[0,3]",0,3
1369373,DELL,dell-quarterly-earnings-nongaap-eps-02-26-2026-3pt52,DELL.N,0.8-1.0,5,0.915,2026-02-26T21:05:00Z,2026-02-26,2026-02-27,6,0.2688766741164218,"CAR[0,5]",0,5
1369671,FTDR,ftdr-quarterly-earnings-nongaap-eps-02-26-2026-0pt13,FTDR.N,0.8-1.0,5,0.84,2026-02-26T12:00:01Z,2026-02-25,2026-02-26,11,0.2072824534155701,"CAR[-5,5]",-5,5
1369671,FTDR,ftdr-quarterly-earnings-nongaap-eps-02-26-2026-0pt13,FTDR.N,0.8-1.0,5,0.84,2026-02-26T12:00:01Z,2026-02-25,2026-02-26,1,0.17777458836405138,AR[0],0,0
1369671,FTDR,ftdr-quarterly-earnings-nongaap-eps-02-26-2026-0pt13,FTDR.N,0.8-1.0,5,0.84,2026-02-26T12:00:01Z,2026-02-25,2026-02-26,2,0.22192363680386146,"CAR[0,1]",0,1
1369671,FTDR,ftdr-quarterly-earnings-nongaap-eps-02-26-2026-0pt13,FTDR.N,0.8-1.0,5,0.84,2026-02-26T12:00:01Z,2026-02-25,2026-02-26,4,0.24425359594314658,"CAR[0,3]",0,3
1369671,FTDR,ftdr-quarterly-earnings-nongaap-eps-02-26-2026-0pt13,FTDR.N,0.8-1.0,5,0.84,2026-02-26T12:00:01Z,2026-02-25,2026-02-26,6,0.2286313026927146,"CAR[0,5]",0,5
1369679,ICUI,icui-quarterly-earnings-nongaap-eps-02-19-2026-1pt69,ICUI.N,0.8-1.0,5,0.925,2026-02-19T21:00:00Z,2026-02-19,2026-02-20,11,0.021716285569258306,"CAR[-5,5]",-5,5
1369679,ICUI,icui-quarterly-earnings-nongaap-eps-02-19-2026-1pt69,ICUI.N,0.8-1.0,5,0.925,2026-02-19T21:00:00Z,2026-02-19,2026-02-20,1,0.03635525397422267,AR[0],0,0
1369679,ICUI,icui-quarterly-earnings-nongaap-eps-02-19-2026-1pt69,ICUI.N,0.8-1.0,5,0.925,2026-02-19T21:00:00Z,2026-02-19,2026-02-20,2,0.011492650585957564,"CAR[0,1]",0,1
1369679,ICUI,icui-quarterly-earnings-nongaap-eps-02-19-2026-1pt69,ICUI.N,0.8-1.0,5,0.925,2026-02-19T21:00:00Z,2026-02-19,2026-02-20,4,0.02075941763920058,"CAR[0,3]",0,3
1369679,ICUI,icui-quarterly-earnings-nongaap-eps-02-19-2026-1pt69,ICUI.N,0.8-1.0,5,0.925,2026-02-19T21:00:00Z,2026-02-19,2026-02-20,6,-0.0017019965171373528,"CAR[0,5]",0,5
1371036,SOUN,soun-quarterly-earnings-nongaap-eps-02-26-2026-neg0pt02,SOUN.N,0.8-1.0,5,0.865,2026-02-26T21:06:00Z,2026-02-26,2026-02-27,11,0.09202090551781818,"CAR[-5,5]",-5,5
1371036,SOUN,soun-quarterly-earnings-nongaap-eps-02-26-2026-neg0pt02,SOUN.N,0.8-1.0,5,0.865,2026-02-26T21:06:00Z,2026-02-26,2026-02-27,1,-0.032791687436678464,AR[0],0,0
1371036,SOUN,soun-quarterly-earnings-nongaap-eps-02-26-2026-neg0pt02,SOUN.N,0.8-1.0,5,0.865,2026-02-26T21:06:00Z,2026-02-26,2026-02-27,2,-0.028805690152562312,"CAR[0,1]",0,1
1371036,SOUN,soun-quarterly-earnings-nongaap-eps-02-26-2026-neg0pt02,SOUN.N,0.8-1.0,5,0.865,2026-02-26T21:06:00Z,2026-02-26,2026-02-27,4,-0.08049359204196743,"CAR[0,3]",0,3
1371036,SOUN,soun-quarterly-earnings-nongaap-eps-02-26-2026-neg0pt02,SOUN.N,0.8-1.0,5,0.865,2026-02-26T21:06:00Z,2026-02-26,2026-02-27,6,-0.03379581734215118,"CAR[0,5]",0,5
1387001,SPCE,spce-quarterly-earnings-gaap-eps-02-25-2026-neg1pt05,SPCE.N,0.8-1.0,5,0.8705,2026-03-30T20:00:00Z,2026-03-30,2026-03-31,11,0.23085914971933635,"CAR[-5,5]",-5,5
1387001,SPCE,spce-quarterly-earnings-gaap-eps-02-25-2026-neg1pt05,SPCE.N,0.8-1.0,5,0.8705,2026-03-30T20:00:00Z,2026-03-30,2026-03-31,1,0.07070104994916329,AR[0],0,0
1387001,SPCE,spce-quarterly-earnings-gaap-eps-02-25-2026-neg1pt05,SPCE.N,0.8-1.0,5,0.8705,2026-03-30T20:00:00Z,2026-03-30,2026-03-31,2,0.04926454782949333,"CAR[0,1]",0,1
1387001,SPCE,spce-quarterly-earnings-gaap-eps-02-25-2026-neg1pt05,SPCE.N,0.8-1.0,5,0.8705,2026-03-30T20:00:00Z,2026-03-30,2026-03-31,4,0.32006796018469763,"CAR[0,3]",0,3
1387001,SPCE,spce-quarterly-earnings-gaap-eps-02-25-2026-neg1pt05,SPCE.N,0.8-1.0,5,0.8705,2026-03-30T20:00:00Z,2026-03-30,2026-03-31,6,0.24817507583716755,"CAR[0,5]",0,5
1387101,MNST,mnst-quarterly-earnings-gaap-eps-02-26-2026-0pt48,MNST.N,0.8-1.0,5,0.84,2026-02-26T21:10:00Z,2026-02-26,2026-02-27,11,-0.09519389184292176,"CAR[-5,5]",-5,5
1387101,MNST,mnst-quarterly-earnings-gaap-eps-02-26-2026-0pt48,MNST.N,0.8-1.0,5,0.84,2026-02-26T21:10:00Z,2026-02-26,2026-02-27,1,-0.01853442265607713,AR[0],0,0
1387101,MNST,mnst-quarterly-earnings-gaap-eps-02-26-2026-0pt48,MNST.N,0.8-1.0,5,0.84,2026-02-26T21:10:00Z,2026-02-26,2026-02-27,2,-0.07002880174802874,"CAR[0,1]",0,1
1387101,MNST,mnst-quarterly-earnings-gaap-eps-02-26-2026-0pt48,MNST.N,0.8-1.0,5,0.84,2026-02-26T21:10:00Z,2026-02-26,2026-02-27,4,-0.10319605228243016,"CAR[0,3]",0,3
1387101,MNST,mnst-quarterly-earnings-gaap-eps-02-26-2026-0pt48,MNST.N,0.8-1.0,5,0.84,2026-02-26T21:10:00Z,2026-02-26,2026-02-27,6,-0.14458037889487058,"CAR[0,5]",0,5
1387102,TFX,tfx-quarterly-earnings-nongaap-eps-02-26-2026-3pt74,TFX,0.8-1.0,5,0.8150000000000001,2026-02-26T11:30:00Z,2026-02-25,2026-02-26,11,0.07413135242534867,"CAR[-5,5]",-5,5
1387102,TFX,tfx-quarterly-earnings-nongaap-eps-02-26-2026-3pt74,TFX,0.8-1.0,5,0.8150000000000001,2026-02-26T11:30:00Z,2026-02-25,2026-02-26,1,0.0713384651721106,AR[0],0,0
1387102,TFX,tfx-quarterly-earnings-nongaap-eps-02-26-2026-3pt74,TFX,0.8-1.0,5,0.8150000000000001,2026-02-26T11:30:00Z,2026-02-25,2026-02-26,2,0.10336576308591253,"CAR[0,1]",0,1
1387102,TFX,tfx-quarterly-earnings-nongaap-eps-02-26-2026-3pt74,TFX,0.8-1.0,5,0.8150000000000001,2026-02-26T11:30:00Z,2026-02-25,2026-02-26,4,0.11784846493183683,"CAR[0,3]",0,3
1387102,TFX,tfx-quarterly-earnings-nongaap-eps-02-26-2026-3pt74,TFX,0.8-1.0,5,0.8150000000000001,2026-02-26T11:30:00Z,2026-02-25,2026-02-26,6,0.08079963980844378,"CAR[0,5]",0,5
1399646,MDB,mdb-quarterly-earnings-nongaap-eps-03-02-2026-1pt47,MDB.N,0.8-1.0,5,0.934,2026-03-02T21:05:00Z,2026-03-02,2026-03-03,11,-0.11302155376571077,"CAR[-5,5]",-5,5
1399646,MDB,mdb-quarterly-earnings-nongaap-eps-03-02-2026-1pt47,MDB.N,0.8-1.0,5,0.934,2026-03-02T21:05:00Z,2026-03-02,2026-03-03,1,-0.20788458593241801,AR[0],0,0
1399646,MDB,mdb-quarterly-earnings-nongaap-eps-03-02-2026-1pt47,MDB.N,0.8-1.0,5,0.934,2026-03-02T21:05:00Z,2026-03-02,2026-03-03,2,-0.24453886272792247,"CAR[0,1]",0,1
1399646,MDB,mdb-quarterly-earnings-nongaap-eps-03-02-2026-1pt47,MDB.N,0.8-1.0,5,0.934,2026-03-02T21:05:00Z,2026-03-02,2026-03-03,4,-0.12717516351350636,"CAR[0,3]",0,3
1399646,MDB,mdb-quarterly-earnings-nongaap-eps-03-02-2026-1pt47,MDB.N,0.8-1.0,5,0.934,2026-03-02T21:05:00Z,2026-03-02,2026-03-03,6,-0.146273591781178,"CAR[0,5]",0,5
1399647,ASAN,asan-quarterly-earnings-nongaap-eps-03-02-2026-0pt07,ASAN.N,0.8-1.0,5,0.84,2026-03-02T21:05:00Z,2026-03-02,2026-03-03,11,0.16428571149329055,"CAR[-5,5]",-5,5
1399647,ASAN,asan-quarterly-earnings-nongaap-eps-03-02-2026-0pt07,ASAN.N,0.8-1.0,5,0.84,2026-03-02T21:05:00Z,2026-03-02,2026-03-03,1,0.04153113755361986,AR[0],0,0
1399647,ASAN,asan-quarterly-earnings-nongaap-eps-03-02-2026-0pt07,ASAN.N,0.8-1.0,5,0.84,2026-03-02T21:05:00Z,2026-03-02,2026-03-03,2,0.06973259925414511,"CAR[0,1]",0,1
1399647,ASAN,asan-quarterly-earnings-nongaap-eps-03-02-2026-0pt07,ASAN.N,0.8-1.0,5,0.84,2026-03-02T21:05:00Z,2026-03-02,2026-03-03,4,0.14147892982299234,"CAR[0,3]",0,3
1399647,ASAN,asan-quarterly-earnings-nongaap-eps-03-02-2026-0pt07,ASAN.N,0.8-1.0,5,0.84,2026-03-02T21:05:00Z,2026-03-02,2026-03-03,6,0.0568469760580599,"CAR[0,5]",0,5
1399648,TGT,tgt-quarterly-earnings-nongaap-eps-03-03-2026-2pt16,TGT,0.8-1.0,5,0.81,2026-03-03T11:30:00Z,2026-03-02,2026-03-03,11,0.07075900452645273,"CAR[-5,5]",-5,5
1399648,TGT,tgt-quarterly-earnings-nongaap-eps-03-03-2026-2pt16,TGT,0.8-1.0,5,0.81,2026-03-03T11:30:00Z,2026-03-02,2026-03-03,1,0.0762122914433637,AR[0],0,0
1399648,TGT,tgt-quarterly-earnings-nongaap-eps-03-03-2026-2pt16,TGT,0.8-1.0,5,0.81,2026-03-03T11:30:00Z,2026-03-02,2026-03-03,2,0.06258397513392205,"CAR[0,1]",0,1
1399648,TGT,tgt-quarterly-earnings-nongaap-eps-03-03-2026-2pt16,TGT,0.8-1.0,5,0.81,2026-03-03T11:30:00Z,2026-03-02,2026-03-03,4,0.08610554385593087,"CAR[0,3]",0,3
1399648,TGT,tgt-quarterly-earnings-nongaap-eps-03-03-2026-2pt16,TGT,0.8-1.0,5,0.81,2026-03-03T11:30:00Z,2026-03-02,2026-03-03,6,0.07932321797158565,"CAR[0,5]",0,5
1399738,GTLB,gtlb-quarterly-earnings-nongaap-eps-03-03-2026-0pt23,GTLB.N,0.8-1.0,5,0.895,2026-03-03T21:05:00Z,2026-03-03,2026-03-04,11,-0.019118705077532033,"CAR[-5,5]",-5,5
1399738,GTLB,gtlb-quarterly-earnings-nongaap-eps-03-03-2026-0pt23,GTLB.N,0.8-1.0,5,0.895,2026-03-03T21:05:00Z,2026-03-03,2026-03-04,1,-0.06835003263699815,AR[0],0,0
1399738,GTLB,gtlb-quarterly-earnings-nongaap-eps-03-03-2026-0pt23,GTLB.N,0.8-1.0,5,0.895,2026-03-03T21:05:00Z,2026-03-03,2026-03-04,2,-0.04718988435434643,"CAR[0,1]",0,1
1399738,GTLB,gtlb-quarterly-earnings-nongaap-eps-03-03-2026-0pt23,GTLB.N,0.8-1.0,5,0.895,2026-03-03T21:05:00Z,2026-03-03,2026-03-04,4,-0.06819162472131465,"CAR[0,3]",0,3
1399738,GTLB,gtlb-quarterly-earnings-nongaap-eps-03-03-2026-0pt23,GTLB.N,0.8-1.0,5,0.895,2026-03-03T21:05:00Z,2026-03-03,2026-03-04,6,-0.11789192270263218,"CAR[0,5]",0,5
1403447,CRWD,crwd-quarterly-earnings-nongaap-eps-03-03-2026-1pt1,CRWD.N,0.8-1.0,5,0.925,2026-03-03T21:05:00Z,2026-03-03,2026-03-04,11,0.2870267115938264,"CAR[-5,5]",-5,5
1403447,CRWD,crwd-quarterly-earnings-nongaap-eps-03-03-2026-1pt1,CRWD.N,0.8-1.0,5,0.925,2026-03-03T21:05:00Z,2026-03-03,2026-03-04,1,0.028172947605907394,AR[0],0,0
1403447,CRWD,crwd-quarterly-earnings-nongaap-eps-03-03-2026-1pt1,CRWD.N,0.8-1.0,5,0.925,2026-03-03T21:05:00Z,2026-03-03,2026-03-04,2,0.08481411192257175,"CAR[0,1]",0,1
1403447,CRWD,crwd-quarterly-earnings-nongaap-eps-03-03-2026-1pt1,CRWD.N,0.8-1.0,5,0.925,2026-03-03T21:05:00Z,2026-03-03,2026-03-04,4,0.11619790060124743,"CAR[0,3]",0,3
1403447,CRWD,crwd-quarterly-earnings-nongaap-eps-03-03-2026-1pt1,CRWD.N,0.8-1.0,5,0.925,2026-03-03T21:05:00Z,2026-03-03,2026-03-04,6,0.14315240002919888,"CAR[0,5]",0,5
1403495,AVGO,avgo-quarterly-earnings-nongaap-eps-03-04-2026-2pt02,AVGO.N,0.8-1.0,5,0.954,2026-03-04T21:15:00Z,2026-03-04,2026-03-05,11,0.10431268763061236,"CAR[-5,5]",-5,5
1403495,AVGO,avgo-quarterly-earnings-nongaap-eps-03-04-2026-2pt02,AVGO.N,0.8-1.0,5,0.954,2026-03-04T21:15:00Z,2026-03-04,2026-03-05,1,0.06070949613195615,AR[0],0,0
1403495,AVGO,avgo-quarterly-earnings-nongaap-eps-03-04-2026-2pt02,AVGO.N,0.8-1.0,5,0.954,2026-03-04T21:15:00Z,2026-03-04,2026-03-05,2,0.08422407688108269,"CAR[0,1]",0,1
1403495,AVGO,avgo-quarterly-earnings-nongaap-eps-03-04-2026-2pt02,AVGO.N,0.8-1.0,5,0.954,2026-03-04T21:15:00Z,2026-03-04,2026-03-05,4,0.10721509718367485,"CAR[0,3]",0,3
1403495,AVGO,avgo-quarterly-earnings-nongaap-eps-03-04-2026-2pt02,AVGO.N,0.8-1.0,5,0.954,2026-03-04T21:15:00Z,2026-03-04,2026-03-05,6,0.12434471066404454,"CAR[0,5]",0,5
1403496,OKTA,okta-quarterly-earnings-nongaap-eps-03-04-2026-0pt85,OKTA.N,0.8-1.0,5,0.945,2026-03-04T21:01:00Z,2026-03-04,2026-03-05,11,0.15302415132811378,"CAR[-5,5]",-5,5
1403496,OKTA,okta-quarterly-earnings-nongaap-eps-03-04-2026-0pt85,OKTA.N,0.8-1.0,5,0.945,2026-03-04T21:01:00Z,2026-03-04,2026-03-05,1,0.11917600610419009,AR[0],0,0
1403496,OKTA,okta-quarterly-earnings-nongaap-eps-03-04-2026-0pt85,OKTA.N,0.8-1.0,5,0.945,2026-03-04T21:01:00Z,2026-03-04,2026-03-05,2,0.15076385921926733,"CAR[0,1]",0,1
1403496,OKTA,okta-quarterly-earnings-nongaap-eps-03-04-2026-0pt85,OKTA.N,0.8-1.0,5,0.945,2026-03-04T21:01:00Z,2026-03-04,2026-03-05,4,0.1322664374151582,"CAR[0,3]",0,3
1403496,OKTA,okta-quarterly-earnings-nongaap-eps-03-04-2026-0pt85,OKTA.N,0.8-1.0,5,0.945,2026-03-04T21:01:00Z,2026-03-04,2026-03-05,6,0.14772433841934018,"CAR[0,5]",0,5
1403853,COST,cost-quarterly-earnings-gaap-eps-03-05-2026-4pt54,COST.N,0.8-1.0,5,0.9545,2026-03-05T21:15:00Z,2026-03-05,2026-03-06,11,0.02753246770186742,"CAR[-5,5]",-5,5
1403853,COST,cost-quarterly-earnings-gaap-eps-03-05-2026-4pt54,COST.N,0.8-1.0,5,0.9545,2026-03-05T21:15:00Z,2026-03-05,2026-03-06,1,0.018202505133505662,AR[0],0,0
1403853,COST,cost-quarterly-earnings-gaap-eps-03-05-2026-4pt54,COST.N,0.8-1.0,5,0.9545,2026-03-05T21:15:00Z,2026-03-05,2026-03-06,2,0.02409637968965284,"CAR[0,1]",0,1
1403853,COST,cost-quarterly-earnings-gaap-eps-03-05-2026-4pt54,COST.N,0.8-1.0,5,0.9545,2026-03-05T21:15:00Z,2026-03-05,2026-03-06,4,0.0114485400077824,"CAR[0,3]",0,3
1403853,COST,cost-quarterly-earnings-gaap-eps-03-05-2026-4pt54,COST.N,0.8-1.0,5,0.9545,2026-03-05T21:15:00Z,2026-03-05,2026-03-06,6,0.0295351686553509,"CAR[0,5]",0,5
1404328,VSCO,vsco-quarterly-earnings-nongaap-eps-03-05-2026-2pt48,VSCO.N,0.8-1.0,5,0.915,2026-03-05T12:00:03Z,2026-03-04,2026-03-05,11,-0.3064476666325261,"CAR[-5,5]",-5,5
1404328,VSCO,vsco-quarterly-earnings-nongaap-eps-03-05-2026-2pt48,VSCO.N,0.8-1.0,5,0.915,2026-03-05T12:00:03Z,2026-03-04,2026-03-05,1,-0.11765580244319461,AR[0],0,0
1404328,VSCO,vsco-quarterly-earnings-nongaap-eps-03-05-2026-2pt48,VSCO.N,0.8-1.0,5,0.915,2026-03-05T12:00:03Z,2026-03-04,2026-03-05,2,-0.2109222068231562,"CAR[0,1]",0,1
1404328,VSCO,vsco-quarterly-earnings-nongaap-eps-03-05-2026-2pt48,VSCO.N,0.8-1.0,5,0.915,2026-03-05T12:00:03Z,2026-03-04,2026-03-05,4,-0.218777949490147,"CAR[0,3]",0,3
1404328,VSCO,vsco-quarterly-earnings-nongaap-eps-03-05-2026-2pt48,VSCO.N,0.8-1.0,5,0.915,2026-03-05T12:00:03Z,2026-03-04,2026-03-05,6,-0.25833503061338503,"CAR[0,5]",0,5
1404329,IOT,iot-quarterly-earnings-nongaap-eps-03-05-2026-0pt13,IOT,0.8-1.0,5,0.925,2026-03-05T21:10:00Z,2026-03-05,2026-03-06,11,0.2239123750193319,"CAR[-5,5]",-5,5
1404329,IOT,iot-quarterly-earnings-nongaap-eps-03-05-2026-0pt13,IOT,0.8-1.0,5,0.925,2026-03-05T21:10:00Z,2026-03-05,2026-03-06,1,0.2257929790574724,AR[0],0,0
1404329,IOT,iot-quarterly-earnings-nongaap-eps-03-05-2026-0pt13,IOT,0.8-1.0,5,0.925,2026-03-05T21:10:00Z,2026-03-05,2026-03-06,2,0.17715216553195498,"CAR[0,1]",0,1
1404329,IOT,iot-quarterly-earnings-nongaap-eps-03-05-2026-0pt13,IOT,0.8-1.0,5,0.925,2026-03-05T21:10:00Z,2026-03-05,2026-03-06,4,0.1268502534714943,"CAR[0,3]",0,3
1404329,IOT,iot-quarterly-earnings-nongaap-eps-03-05-2026-0pt13,IOT,0.8-1.0,5,0.925,2026-03-05T21:10:00Z,2026-03-05,2026-03-06,6,0.1653741996841936,"CAR[0,5]",0,5
