"obs_number","model","fitted","deviance_residual","pearson_residual","std_deviance_resid","std_pearson_resid","leverage","cooks_d"
439,"Logit Loss at 6h | Ex-ante",0.144552870687534,-0.473712957580758,-0.376661670611825,-0.475032393245512,-0.377710788719738,0.00554742485401858,0.000308237295334158
440,"Logit Loss at 6h | Ex-ante",0.172410721750808,-0.327067179388965,-0.290971529552263,-0.327955263288947,-0.29176160311217,0.005408551466132,0.000179288144699744
441,"Logit Loss at 6h | Ex-ante",0.167452827790142,-0.406530591910687,-0.346638657796825,-0.407659512817442,-0.347601260945673,0.00553087920496655,0.000260270299391528
442,"Logit Loss at 6h | Ex-ante",0.191930905617644,-0.497502549465606,-0.413974162572392,-0.499913620282606,-0.415980425702988,0.00962268861043252,0.000651179311092666
443,"Logit Loss at 6h | Ex-ante",0.166107669073196,-0.329468129402968,-0.291548359686846,-0.331513254833775,-0.293358103669629,0.0123000643232096,0.000415085526540741
444,"Logit Loss at 6h | Ex-ante",0.128265870380009,-0.149516584108355,-0.140678512549138,-0.150151808763365,-0.141276188453348,0.00844320139153264,0.0000658243447610377
445,"Logit Loss at 6h | Ex-ante",0.15689837808664,-0.262791910540716,-0.238306854351998,-0.26376585590926,-0.239190054510674,0.00737128948793738,0.000164551529931873
446,"Logit Loss at 6h | Ex-ante",0.167358110356002,-0.175237616155482,-0.165373397608343,-0.175746570867511,-0.165853702989137,0.0057835297013248,0.0000619756964302338
447,"Logit Loss at 6h | Ex-ante",0.177911661638907,-0.591711110848738,-0.454155958107371,-0.594189807124282,-0.456058431563146,0.00832571085961589,0.000676320113851747
448,"Logit Loss at 6h | Ex-ante",0.183319952216486,1.12336531804546,1.3281650355234,1.12747933237594,1.33302907209423,0.0072844059863763,0.00505018857231357
449,"Logit Loss at 6h | Ex-ante",0.177775576358683,0.328836583038855,0.355260265984657,0.330055900127672,0.356577561369768,0.00737490129608004,0.000365879464792204
450,"Logit Loss at 6h | Ex-ante",0.177947140901735,-0.277487199593808,-0.252889339149864,-0.278449632678863,-0.253766457327609,0.00690085168612672,0.000173315566847004
451,"Logit Loss at 6h | Ex-ante",0.177716616248319,-0.27693773161894,-0.252414794409216,-0.277876778254105,-0.25327068812211,0.00674730685381202,0.000168771699974379
452,"Logit Loss at 6h | Ex-ante",0.191864450056431,-0.468166488414248,-0.395575133760984,-0.471641496355392,-0.398511325831875,0.0146815164074,0.000916504657986369
453,"Logit Loss at 6h | Ex-ante",0.160992312830429,1.22945901198934,1.50475315102214,1.25013811583147,1.53006261344693,0.0328092909828742,0.0307582902126255
454,"Logit Loss at 6h | Ex-ante",0.148682485047419,-0.393705016345157,-0.331831673576424,-0.395527957688437,-0.333368127651579,0.00919652048833316,0.000399524324115074
455,"Logit Loss at 6h | Ex-ante",0.159286151233646,-0.528966635321477,-0.413141575362493,-0.530633297405713,-0.414443297159483,0.00627191956948468,0.000419877122852418
456,"Logit Loss at 6h | Ex-ante",0.165491575818647,-0.120260578829939,-0.115685800438736,-0.120942678983813,-0.116341953128571,0.0112479181681913,0.0000596370966180246
457,"Logit Loss at 6h | Ex-ante",0.154249156123113,-0.414272621327423,-0.347047400926079,-0.41542825237884,-0.348015504373367,0.00555582672906338,0.000262074354383317
458,"Logit Loss at 6h | Ex-ante",0.136266731875049,-0.32376880193246,-0.280602466712633,-0.324552871944504,-0.28128200093008,0.00482585725304798,0.000148599835223665
459,"Logit Loss at 6h | Ex-ante",0.129852936307466,0.0580411589215371,0.0592490361461613,0.0583432975334705,0.0595574624745155,0.0103304506929737,0.0000143403742972052
460,"Logit Loss at 6h | Ex-ante",0.142889352186252,-0.245375485414937,-0.222495020556213,-0.245997119188767,-0.223058689005214,0.00504760659637319,0.0000977643558218675
461,"Logit Loss at 6h | Ex-ante",0.167304986185363,-0.413950918278895,-0.351522327866976,-0.415153350654324,-0.352543419520719,0.00578432541485307,0.00028006342208174
462,"Logit Loss at 6h | Ex-ante",0.178328260539256,0.314570842660817,0.338820591607,0.315415467240909,0.339730326906979,0.0053484612715403,0.000240372945195666
463,"Logit Loss at 6h | Ex-ante",0.135865888895623,0.0356264901639485,0.036069609845287,0.035782105897605,0.0362271611160675,0.00867905031024736,0.000004450262009561
464,"Logit Loss at 6h | Ex-ante",0.13211655429391,-0.419708476812366,-0.340638994976647,-0.421899943405062,-0.342417608035241,0.0103615801846631,0.000475467325789484
465,"Logit Loss at 6h | Ex-ante",0.164505968606416,-0.517596266868882,-0.411092420654366,-0.518476143269682,-0.411791248181986,0.00339120639624823,0.000223482122073359
466,"Logit Loss at 6h | Ex-ante",0.168674191242978,-0.520546312891337,-0.415124644681039,-0.521802529167362,-0.416126450519083,0.00480911480343718,0.000324092106137957
467,"Logit Loss at 6h | Ex-ante",0.155747347381839,0.840287920180548,1.00010203777438,0.842614343851456,1.0028709232934,0.00551429514024784,0.0021599345724645
468,"Logit Loss at 6h | Ex-ante",0.153279913787151,0.388125499838909,0.429540691904304,0.404255995095518,0.447392402488015,0.0782112249686566,0.00657769809644747
469,"Logit Loss at 6h | Ex-ante",0.158057480518495,-0.20983174765793,-0.194718955880476,-0.210625287294368,-0.195455342109832,0.00752088981926623,0.000112124881171148
470,"Logit Loss at 6h | Ex-ante",0.177150316438804,0.356222107078326,0.386986076759452,0.358002479133555,0.388920204886636,0.00992141227871923,0.00058706189826741
471,"Logit Loss at 6h | Ex-ante",0.173151961582208,0.380604987685127,0.416178508121411,0.381495140600732,0.417151859823052,0.00466120960431845,0.000315627710723982
472,"Logit Loss at 6h | Ex-ante",0.149619812465752,-0.446430643541799,-0.364509134109427,-0.447904411898177,-0.365712461065658,0.00656990063256218,0.00034257846401473
473,"Logit Loss at 6h | Ex-ante",0.157114956919453,-0.37463225275919,-0.321824737700465,-0.375445177829517,-0.322523074257452,0.00432577128967869,0.000175035815890731
474,"Logit Loss at 6h | Ex-ante",0.162823477485692,-0.560937056967749,-0.429568058145211,-0.562629996167717,-0.43086451840872,0.00600889467752621,0.000434662937669802
475,"Logit Loss at 6h | Ex-ante",0.157717501515919,-0.0687218874173872,-0.0671992322002037,-0.0689039896196162,-0.0673772996053876,0.0052786948844122,0.00000933063919901369
476,"Logit Loss at 6h | Ex-ante",0.148189184240248,0.146214001745165,0.152864449724853,0.146746678463139,0.153421354894006,0.00724663672404441,0.0000665465898494797
477,"Logit Loss at 6h | Ex-ante",0.173639120262982,-0.21044298715849,-0.196447582509819,-0.211006818676983,-0.196973916697745,0.00533706175618706,0.0000806311376439099
478,"Logit Loss at 6h | Ex-ante",0.156252032152652,-0.418904550435425,-0.350741110183911,-0.420904388608808,-0.352415538070626,0.00948000222064052,0.000460377766633261
479,"Logit Loss at 6h | Ex-ante",0.19135564197979,-0.0492824302198631,-0.0486328955755271,-0.0494202406674919,-0.0487688897032284,0.0055693092796164,0.00000515907222257435
480,"Logit Loss at 6h | Ex-ante",0.190583356682506,-0.152597875506028,-0.146038764233474,-0.153858224426776,-0.147244939603076,0.0163161478352331,0.000139284214728621
481,"Logit Loss at 6h | Ex-ante",0.162184396128929,0.686904632870726,0.796052024848686,0.688913741378373,0.79838037556743,0.0058241801919788,0.00144627329660565
482,"Logit Loss at 6h | Ex-ante",0.113747739459379,-0.434658272170251,-0.337335203097267,-0.437772074753926,-0.339751803204114,0.0141750868697349,0.000642848351881296
483,"Logit Loss at 6h | Ex-ante",0.116484061927941,1.73964558203231,2.35908846458137,1.74885064531148,2.37157121326416,0.0104992818115382,0.0231139874640978
484,"Logit Loss at 6h | Ex-ante",0.160089607828595,1.28601529335905,1.58038602503205,1.30302784121335,1.6012927693126,0.0259418686154276,0.0264494666274937
485,"Logit Loss at 6h | Ex-ante",0.170063709963737,-0.504935567391582,-0.407687762324733,-0.507044895889419,-0.409390845788893,0.00830277975944565,0.000543475199799454
486,"Logit Loss at 6h | Ex-ante",0.19523473793292,-0.387774749893373,-0.341110284245206,-0.389290022331732,-0.34244321015722,0.00776964899417431,0.000355651844362497
