"obs_number","model","fitted","deviance_residual","pearson_residual","std_deviance_resid","std_pearson_resid","leverage","cooks_d"
289,"Logit Mean loss | Ex-ante",0.176964094810616,-0.519484441012815,-0.4193261567013,-0.521164754214538,-0.420682500070429,0.00643790431904389,0.000558652742973899
290,"Logit Mean loss | Ex-ante",0.164319801687535,0.410115507487494,0.453076395429431,0.41208478209505,0.455251957739348,0.00953478167099286,0.000971983086704041
291,"Logit Mean loss | Ex-ante",0.168454161157918,-0.481584006375335,-0.393823577179861,-0.484286397378788,-0.396033503750988,0.0111291630065436,0.000859944316246866
292,"Logit Mean loss | Ex-ante",0.131440117318956,0.634948984383153,0.750713151156785,0.636422334501493,0.752455123090436,0.00462474240226023,0.00128157920930511
293,"Logit Mean loss | Ex-ante",0.146659935672488,1.06198833527087,1.30951003595727,1.06720708631521,1.31594514135415,0.00975629003923977,0.00831192699734133
294,"Logit Mean loss | Ex-ante",0.157585376139601,0.600173545305346,0.688993459556746,0.601983915873811,0.691071747563278,0.00600563676369413,0.00140573985127354
295,"Logit Mean loss | Ex-ante",0.136859747500778,-0.383287787799057,-0.320814046887929,-0.384111650048405,-0.321503624251739,0.00428510157589206,0.000216711222376838
296,"Logit Mean loss | Ex-ante",0.1363240705771,-0.383440073027541,-0.320706863766017,-0.38424759992638,-0.321382274181753,0.00419874246701643,0.000212165100083518
297,"Logit Mean loss | Ex-ante",0.141409452302326,-0.392768336479263,-0.328547701136241,-0.394188007351017,-0.329735244932327,0.00719004316736902,0.000383600933437923
298,"Logit Mean loss | Ex-ante",0.125602899703453,-0.257292275971636,-0.229249965577642,-0.258136778751655,-0.230002425916836,0.00653236144871138,0.000169459084451783
299,"Logit Mean loss | Ex-ante",0.154724301439401,-0.472412973258027,-0.38170648588977,-0.473706405882452,-0.382751570698512,0.00545344872059474,0.000391348452848923
300,"Logit Mean loss | Ex-ante",0.171935996188625,-0.0102965445390624,-0.0102656812501548,-0.0103349110413501,-0.0103039327511001,0.0074108597079758,0.000000386178991217863
301,"Logit Mean loss | Ex-ante",0.134315271669711,-0.133152905202464,-0.126441183277581,-0.133422870394336,-0.126697540570365,0.00404266629799353,0.0000317429342225055
302,"Logit Mean loss | Ex-ante",0.146499114704282,0.734449217582466,0.86981503697925,0.735755628088124,0.87136223108755,0.00354805487606314,0.00131708854409029
303,"Logit Mean loss | Ex-ante",0.123098463584686,-0.45022105357348,-0.351249361667522,-0.451512916287364,-0.352257235355374,0.00571418684690988,0.000347413410774919
304,"Logit Mean loss | Ex-ante",0.106392617917622,1.1631437116144,1.54910121861136,1.16848490030205,1.55621473504294,0.00912118128095792,0.0108605827422543
305,"Logit Mean loss | Ex-ante",0.132747257913552,-0.124124435117859,-0.118261897755892,-0.124309088910752,-0.118437830141442,0.00296867507227635,0.0000203478387333036
306,"Logit Mean loss | Ex-ante",0.135165075585789,-0.287402884422545,-0.253846518323791,-0.288537214077723,-0.254848406784922,0.00784716770218669,0.000250254412284455
307,"Logit Mean loss | Ex-ante",0.154272930094642,-0.0412667927096405,-0.0407138677110052,-0.0413377301673222,-0.0407838546927444,0.00342914772605778,0.0000027882909912881
308,"Logit Mean loss | Ex-ante",0.153131659944775,-0.460759403275632,-0.374400256359742,-0.461487701295163,-0.374992051043215,0.00315381465109093,0.000216738308022592
309,"Logit Mean loss | Ex-ante",0.108241450297025,1.33007663807912,1.79811013907086,1.33414762283971,1.80361364072215,0.00609343919721085,0.00971599957166223
310,"Logit Mean loss | Ex-ante",0.130861537686601,-0.214036452573205,-0.195648905735704,-0.214373784552589,-0.195957258036645,0.0031446622308379,0.0000590130571528851
311,"Logit Mean loss | Ex-ante",0.120255695503905,0.251899980284999,0.274326862642195,0.253209905205501,0.275753411359394,0.0103197907472125,0.000386279208835613
312,"Logit Mean loss | Ex-ante",0.149370052271569,1.1014902866434,1.35809435651932,1.10573925466139,1.36333316757034,0.00767053236722689,0.00699934111916436
313,"Logit Mean loss | Ex-ante",0.10928518508076,-0.293497712291767,-0.25210529921366,-0.294796234271907,-0.253220688733336,0.00879022156278824,0.000277023208828037
314,"Logit Mean loss | Ex-ante",0.128932034623829,0.556198715024941,0.649052819854317,0.558373979409136,0.651591231836133,0.00777624804212658,0.00162104282838703
315,"Logit Mean loss | Ex-ante",0.135413188318431,-0.420906927803643,-0.342953655068845,-0.423037919733629,-0.344689980662545,0.0100493338778131,0.000587576722703307
316,"Logit Mean loss | Ex-ante",0.141246665569609,-0.400511996386184,-0.333334820887903,-0.401187705074106,-0.333897194141371,0.00336570458774195,0.000183421079935602
317,"Logit Mean loss | Ex-ante",0.129289562681222,-0.318227258435142,-0.274865446280837,-0.319388100108085,-0.275868111062176,0.00725595027777262,0.000270983936718068
318,"Logit Mean loss | Ex-ante",0.158516879140827,-0.122585540148184,-0.117644966137768,-0.1228883192533,-0.117935542314416,0.00492164112777467,0.0000335139500990902
319,"Logit Mean loss | Ex-ante",0.163187570945986,0.179504280362389,0.188591801291139,0.180433520767976,0.189568085096564,0.0102735632224088,0.000181727190817235
320,"Logit Mean loss | Ex-ante",0.132069599447586,1.00137077292094,1.25180134904133,1.0070615959451,1.25891537726289,0.011269904161569,0.00880073787142701
321,"Logit Mean loss | Ex-ante",0.144041266520127,-0.337374571128842,-0.292244489058053,-0.338100345405522,-0.292873177616145,0.00428863977415932,0.000179981905511675
322,"Logit Mean loss | Ex-ante",0.154028223887629,0.157548093800162,0.164983660956042,0.157897410518597,0.165349463865176,0.00441970923138419,0.0000591298163637677
323,"Logit Mean loss | Ex-ante",0.136742030043001,-0.317899080547202,-0.27653848130303,-0.319106242505355,-0.277588584165924,0.00755158303342971,0.00028563853850958
324,"Logit Mean loss | Ex-ante",0.129788683012049,0.356776152500162,0.397581357089554,0.357943959533361,0.398882728556858,0.00651443888170221,0.000508264126632059
325,"Logit Mean loss | Ex-ante",0.145454259749863,-0.211051387536481,-0.19464895096714,-0.21148906965443,-0.195052617420653,0.00413476896383387,0.0000769551666163199
326,"Logit Mean loss | Ex-ante",0.1646082771234,0.209713684029548,0.221869328531257,0.210337793599778,0.222529613394963,0.00592555087343207,0.000143803344506011
327,"Logit Mean loss | Ex-ante",0.147602511927729,-0.272221353173078,-0.244425672832799,-0.273693656633939,-0.245747643941385,0.0107298315612094,0.000319109884644722
328,"Logit Mean loss | Ex-ante",0.14891942337463,-0.275754896472824,-0.247391450416999,-0.278068917541863,-0.249467457174766,0.016574255998167,0.000510979891879502
329,"Logit Mean loss | Ex-ante",0.188605326166992,-0.110313865563817,-0.106919011892443,-0.110765742971665,-0.107356983000578,0.00814251159876931,0.0000460949391333151
330,"Logit Mean loss | Ex-ante",0.181005896902942,-0.24430588946477,-0.225847997179593,-0.245358831077261,-0.226821386543432,0.00856445469958573,0.000216514393669066
331,"Logit Mean loss | Ex-ante",0.146359726378038,0.624720017661645,0.726962669204955,0.627135086501454,0.729772991974302,0.007687079646098,0.0020098879570937
332,"Logit Mean loss | Ex-ante",0.151028233443133,0.0667928226053793,0.0682026705920365,0.067030234706261,0.0684450939345364,0.00707118693559964,0.0000162533314877114
333,"Logit Mean loss | Ex-ante",0.193095739761791,-0.163007590989459,-0.155581790474107,-0.163561906573876,-0.156110854247075,0.00676656687357944,0.0000808847763297537
334,"Logit Mean loss | Ex-ante",0.187902179315021,0.105807687344038,0.108653240816555,0.106231037765621,0.109087976670449,0.00795448986338619,0.0000464855581869317
335,"Logit Mean loss | Ex-ante",0.189650307499165,-0.358330044660529,-0.318010815766632,-0.360715326985783,-0.320127706575513,0.0131815624955974,0.000666898444618102
336,"Logit Mean loss | Ex-ante",0.183348822784313,-0.221178439526848,-0.206400124566469,-0.222295921596788,-0.207442940669746,0.01002873349689,0.000212375474189007
337,"Logit Mean loss | Ex-ante",0.165786042691578,0.878869786061801,1.03963013973267,0.883854419975276,1.04552654865941,0.0112475040993015,0.0060579019208194
338,"Logit Mean loss | Ex-ante",0.146569640134908,-0.252724361191451,-0.228866401744969,-0.253477295737989,-0.229548256947227,0.00593202067792379,0.000153185659379842
339,"Logit Mean loss | Ex-ante",0.121476406797002,-0.286180725177118,-0.25001953337401,-0.287295688183016,-0.250993612010128,0.00774671898811123,0.000239609556660393
340,"Logit Mean loss | Ex-ante",0.130679682450473,-0.162807320242576,-0.152414758089689,-0.163541612709075,-0.153102178093174,0.00895972577034765,0.000103240403205349
341,"Logit Mean loss | Ex-ante",0.185815606095233,-0.192445471539499,-0.181550818429926,-0.193396444031196,-0.182447954812461,0.00981025713149839,0.000160665824173897
342,"Logit Mean loss | Ex-ante",0.158418902927022,-0.279734208941493,-0.251980172232872,-0.281736322275834,-0.25378364441,0.0141621745602239,0.000450749511807227
343,"Logit Mean loss | Ex-ante",0.136756995984455,-0.255239916675516,-0.229460068944185,-0.256521579436697,-0.230612280672563,0.00996766796917871,0.00026085104850443
