"obs_number","model","fitted","deviance_residual","pearson_residual","std_deviance_resid","std_pearson_resid","leverage","cooks_d"
147,"Probit Loss at 6h | Ex-ante",0.156187101265181,-0.454508963119931,-0.372313918869942,-0.455238205186637,-0.372911282164598,0.00320121630911467,0.000172904949583984
148,"Probit Loss at 6h | Ex-ante",0.166643658807763,-0.435155132181098,-0.364996516707171,-0.436675443492581,-0.366271713279529,0.00695099670636397,0.000363556589947395
149,"Probit Loss at 6h | Ex-ante",0.163326878335485,-0.314156488741272,-0.27944830447573,-0.314887184147646,-0.28009827224567,0.00463561335058686,0.000141460381622261
150,"Probit Loss at 6h | Ex-ante",0.154398840960129,-0.027923830560859,-0.0276722745521454,-0.028013069253243,-0.0277607093244072,0.00636107038303374,0.00000191008009403791
151,"Probit Loss at 6h | Ex-ante",0.194017176410091,-0.230519966554488,-0.215245571572725,-0.231345073670855,-0.216016006583304,0.00712040852603346,0.00012955943709642
152,"Probit Loss at 6h | Ex-ante",0.175618235691364,0.386484958808886,0.422559428886635,0.388079307141089,0.42430259354375,0.00819973272450001,0.000576256327061484
153,"Probit Loss at 6h | Ex-ante",0.140914355742978,-0.343538039254299,-0.295715846206553,-0.34400287352024,-0.296115973245168,0.00270067634771349,0.000091930483625873
154,"Probit Loss at 6h | Ex-ante",0.120336437644207,-0.265252675562244,-0.234318035532849,-0.26633753246214,-0.235276372850574,0.00812989028021523,0.000175661008806082
155,"Probit Loss at 6h | Ex-ante",0.142223347100322,-0.385864791609524,-0.324449295160326,-0.387531578163864,-0.325850790540308,0.00858356941785374,0.000355908391729374
156,"Probit Loss at 6h | Ex-ante",0.131279311219958,0.281864882311209,0.307799744093998,0.282790101019637,0.308810093731562,0.00653279702947766,0.000242782547168693
157,"Probit Loss at 6h | Ex-ante",0.113830123680579,-0.419275743491584,-0.329985927531769,-0.420618236249022,-0.33104252029833,0.00637323927509163,0.000272140615167189
158,"Probit Loss at 6h | Ex-ante",0.162288050394399,-0.320336741170554,-0.283926863749736,-0.321158426303389,-0.284655155115575,0.0051104621473705,0.000161143308870787
159,"Probit Loss at 6h | Ex-ante",0.143338801108691,-0.349511608884907,-0.300537629056342,-0.35091856057385,-0.301747437011336,0.00800260443944768,0.000284378564204081
