"obs_number","model","fitted","deviance_residual","pearson_residual","std_deviance_resid","std_pearson_resid","leverage","cooks_d"
229,"Probit Loss at 6h | Full",0.149426941819616,-0.545375455260859,-0.412127100705608,-0.5469329964199,-0.413304097059062,0.00568743669588337,0.000301130617175699
230,"Probit Loss at 6h | Full",0.102210189982348,-0.449540796176458,-0.333367496153513,-0.451479053909223,-0.334804856528295,0.00856782666200155,0.000298547202379437
231,"Probit Loss at 6h | Full",0.151221600652054,-0.230053639376155,-0.211007645935307,-0.231349015952358,-0.212195779114532,0.0111671105628922,0.00015671596427048
232,"Probit Loss at 6h | Full",0.151211166148349,-0.399672330831886,-0.336593501926875,-0.403346525678669,-0.339687811977475,0.0181355731926312,0.000656842937142172
233,"Probit Loss at 6h | Full",0.119415273020142,-0.486758203219414,-0.363317303041746,-0.487355087072458,-0.363762818351571,0.00244798240439003,0.000100076290013913
234,"Probit Loss at 6h | Full",0.146709632807675,-0.439740239173211,-0.359253268148665,-0.441511231245914,-0.360700110246126,0.00800632029929335,0.000323622307237995
235,"Probit Loss at 6h | Full",0.154187324646194,0.38534284557065,0.425991837487875,0.389145576291801,0.430195710132702,0.0194485087774883,0.00113127944924302
236,"Probit Loss at 6h | Full",0.103374021016568,-0.324143803301801,-0.27048742325312,-0.329245235116458,-0.274744401583085,0.0307485707320914,0.000738019830046227
237,"Probit Loss at 6h | Full",0.167287915474147,-0.436603996799781,-0.366160053600417,-0.439313377625536,-0.368432288934161,0.0122965799383904,0.000520828801805217
238,"Probit Loss at 6h | Full",0.154191095440294,-0.578604045731308,-0.426948917056362,-0.58104587722332,-0.428750731818703,0.00838729166875959,0.000479193871375837
239,"Probit Loss at 6h | Full",0.136351701232047,-0.541087674882529,-0.39728056180032,-0.54286241846971,-0.398583624431565,0.00652777758041371,0.000321714301972342
240,"Probit Loss at 6h | Full",0.0917336732135852,-0.438394615962381,-0.317760409332203,-0.440677616086742,-0.319415190270672,0.0103344772665071,0.000328346997583201
241,"Probit Loss at 6h | Full",0.114473524035357,-0.491720516153935,-0.359289347507851,-0.492864375562029,-0.360125140375697,0.00463629390701452,0.00018617350873491
242,"Probit Loss at 6h | Full",0.121956039331237,-0.504144608764299,-0.371338728409042,-0.505951870721362,-0.372669906696722,0.00713124820069289,0.000307428554732057
243,"Probit Loss at 6h | Full",0.0437055134339257,-0.297675351323529,-0.213542886680965,-0.307202489030448,-0.22037735409218,0.061063354267266,0.000973419721498546
244,"Probit Loss at 6h | Full",0.135685168514775,-0.539498225531394,-0.39612602222265,-0.54270838756586,-0.398483080424557,0.0117951663530333,0.000584115475997268
245,"Probit Loss at 6h | Full",0.116391909210059,-0.400513573179327,-0.321698607983379,-0.402562850667519,-0.323344618904032,0.0101552415063471,0.000330579781572887
246,"Probit Loss at 6h | Full",0.0926075684488342,-0.176574783708205,-0.16074597529149,-0.180568651596413,-0.164381818277634,0.0437473405306535,0.000380985463213107
247,"Probit Loss at 6h | Full",0.0780815942764116,-0.402934239684341,-0.290977864832055,-0.425365616305628,-0.307176622424904,0.102687776451826,0.0033279234813208
248,"Probit Loss at 6h | Full",0.183071147172204,1.71847908743861,2.01256557985576,1.74173150992025,2.03979723223773,0.026522125117385,0.0349363938500058
249,"Probit Loss at 6h | Full",0.158238964617977,0.128766016900877,0.133673217252401,0.129982358394865,0.134935912835383,0.0186279184873486,0.000106514216526551
250,"Probit Loss at 6h | Full",0.133216453909594,-0.476817540254953,-0.370771909664926,-0.482508514547864,-0.375197194450608,0.0234500028966,0.00104181217054953
251,"Probit Loss at 6h | Full",0.0656371290702492,-0.195948427260246,-0.171134427350399,-0.198855696427739,-0.17367353343606,0.0290262445569123,0.000277889721438669
252,"Probit Loss at 6h | Full",0.127980106090213,-0.522958508774767,-0.383035753193437,-0.525202820722677,-0.384679577135384,0.00852819760308138,0.000392280745250215
253,"Probit Loss at 6h | Full",0.0881556367653629,-0.34993138454627,-0.278086476324603,-0.351346243809294,-0.279210848828257,0.00803771489270829,0.000194681130324209
254,"Probit Loss at 6h | Full",0.131227585354541,-0.530415881155637,-0.388650051980606,-0.53211831059425,-0.389897468042826,0.0063884518769794,0.0003012323928051
255,"Probit Loss at 6h | Full",0.0808608701892247,-0.409990909403403,-0.296494115230298,-0.412089933019828,-0.298012071203773,0.0101612665070093,0.000280978412199139
256,"Probit Loss at 6h | Full",0.102699461139621,-0.465533920542301,-0.338309396912905,-0.467766183295009,-0.339931610531066,0.00952157918376579,0.000342348881634386
257,"Probit Loss at 6h | Full",0.0495173110889644,-0.317898337353703,-0.228108269841887,-0.32016360725907,-0.229733716527577,0.0141006414490606,0.000232636366882673
258,"Probit Loss at 6h | Full",0.0975248547430087,1.30462410711537,1.80165879673737,1.3114937224751,1.81114559287702,0.0104485804091161,0.0106744988402823
259,"Probit Loss at 6h | Full",0.0865541973219418,0.0441255014838741,0.045062851414648,0.0444045182277431,0.0453477952600061,0.0125275603077834,0.00000804036413305714
260,"Probit Loss at 6h | Full",0.0932050631598162,-0.442203618455763,-0.320579750120771,-0.444751847070009,-0.322427112870217,0.0114262752473802,0.000370322902533149
261,"Probit Loss at 6h | Full",0.0802055628218925,-0.240417603684061,-0.206841867874573,-0.242537172650968,-0.208665426538689,0.0174019291743835,0.000237653562507259
262,"Probit Loss at 6h | Full",0.103345319232219,-0.346071284970602,-0.283977196171438,-0.348101336652539,-0.285643004372684,0.0116295575897702,0.000295877863139194
263,"Probit Loss at 6h | Full",0.0787961728350012,-0.267722145819464,-0.224820316099796,-0.268864280318542,-0.225779426293408,0.00847794735767078,0.00013433182420405
264,"Probit Loss at 6h | Full",0.0498669121563616,1.72791690479402,2.9740352975611,1.75238743574821,3.01615319258598,0.0277332236755551,0.0799730289348037
265,"Probit Loss at 6h | Full",0.093347864832637,-0.442702956355262,-0.320871161905266,-0.444828412102994,-0.322411692515154,0.00953346422822137,0.000308357379139499
266,"Probit Loss at 6h | Full",0.171656387885869,-0.613384045449896,-0.455169847867588,-0.617166873316152,-0.457976945960807,0.0122211184796116,0.000799761134934101
267,"Probit Loss at 6h | Full",0.172785088283504,-0.484377443321318,-0.397515057405506,-0.486310206711927,-0.399101222411252,0.00793288987978716,0.000392534953074299
268,"Probit Loss at 6h | Full",0.148676087182288,-0.476857813988919,-0.380727737056786,-0.479184618143234,-0.382585479247977,0.00968793599973882,0.000441304139516792
269,"Probit Loss at 6h | Full",0.130525747531658,0.581589064792536,0.68117312704412,0.583055625790064,0.682890803666948,0.00502427731013634,0.000725747403245269
270,"Probit Loss at 6h | Full",0.146844288220683,-0.563147007056917,-0.414801610300756,-0.564347380227148,-0.415685778586717,0.00424949812361832,0.000227268520996437
271,"Probit Loss at 6h | Full",0.116252442826473,-0.227686311944833,-0.204748309808642,-0.229627050503754,-0.206493530838072,0.016831965452366,0.000224978919252318
272,"Probit Loss at 6h | Full",0.128556549528014,0.0247040182654274,0.0249275148381772,0.0248054624799948,0.0250298768157595,0.00816245872762245,0.00000158898473416695
273,"Probit Loss at 6h | Full",0.101077896165441,1.07715095415679,1.43256963723755,1.08116339693806,1.43790603291859,0.00740868077782126,0.00475612506260492
274,"Probit Loss at 6h | Full",0.107784506448999,0.158426726698969,0.168378384502885,0.159862891595359,0.169904762849346,0.0178867506274013,0.000162032761395346
275,"Probit Loss at 6h | Full",0.125471342056074,-0.517815892666769,-0.378777683300134,-0.52033754644002,-0.380622250428806,0.00966889122589554,0.000435919646556585
276,"Probit Loss at 6h | Full",0.156269237562111,-0.582535969531704,-0.430294029984889,-0.585341116905523,-0.432366070564893,0.00956169214171827,0.000556201791300379
277,"Probit Loss at 6h | Full",0.121726833281184,-0.35765952166597,-0.298809735975071,-0.358381025413659,-0.299412522511685,0.00402240866431885,0.000111583091299349
278,"Probit Loss at 6h | Full",0.130441154068969,-0.528472726593202,-0.387272839784181,-0.530144852149233,-0.388498198785647,0.00629823539914186,0.000294823902912587
279,"Probit Loss at 6h | Full",0.110764155646128,-0.48414020302253,-0.352867560510988,-0.486571208877714,-0.354639409038236,0.00996743300161533,0.000390238108435527
280,"Probit Loss at 6h | Full",0.135628205407783,-0.160263246255141,-0.150494183912623,-0.161105164718663,-0.151284782100601,0.0104244774125831,0.0000743049388084858
281,"Probit Loss at 6h | Full",0.120721236733634,-0.248918803973718,-0.221978398732391,-0.249330249268977,-0.222345313430475,0.0032976809875566,0.0000504104966088757
282,"Probit Loss at 6h | Full",0.128357120972354,-0.502948800794787,-0.377553869684514,-0.507240743244393,-0.380775747294623,0.0168511094139337,0.000765895658412198
283,"Probit Loss at 6h | Full",0.156156721497435,-0.58272611393687,-0.430178546878757,-0.585286113310161,-0.432068382916776,0.00872872493849322,0.000506623237776346
284,"Probit Loss at 6h | Full",0.172018986514728,1.47640270286267,1.78692758584248,1.48168205585578,1.79331732048636,0.00711346620072529,0.00710097170868417
285,"Probit Loss at 6h | Full",0.148935381004098,-0.567128497706104,-0.418191080068468,-0.574402472176759,-0.423554787328071,0.0251667346530764,0.00142737328288786
286,"Probit Loss at 6h | Full",0.174407648216511,-0.580212862100036,-0.446707973995338,-0.585448858234909,-0.450739186293512,0.0178071298375028,0.00113519279281487
287,"Probit Loss at 6h | Full",0.163242881333679,-0.59674935023298,-0.441646557078414,-0.607774336509123,-0.449806008326739,0.0359508105520684,0.00232531525969957
288,"Probit Loss at 6h | Full",0.154542832132079,-0.579016995371247,-0.427472683743493,-0.585393458318114,-0.432180254938256,0.0216665720911043,0.00127483800049849
289,"Probit Loss at 6h | Full",0.168347359098464,-0.606126483305377,-0.449723665102949,-0.608464897597989,-0.451458682917164,0.0076715053832815,0.00048560482892807
290,"Probit Loss at 6h | Full",0.163289798254277,-0.597003470387087,-0.441748792395882,-0.600307979793744,-0.444193942402974,0.0109790786310848,0.000675036917107391
291,"Probit Loss at 6h | Full",0.160507483897435,-0.590768188010724,-0.437125987665032,-0.594285010185636,-0.439728183243347,0.0118004536581155,0.000711614028372971
292,"Probit Loss at 6h | Full",0.110738191198553,-0.484460228393975,-0.352882377169886,-0.485624101346096,-0.35373014594428,0.0047875640789134,0.000185508919796533
293,"Probit Loss at 6h | Full",0.125220050969141,1.1375351624004,1.45989814110193,1.14439074721805,1.46869651135216,0.0119453085551901,0.00803715527316101
294,"Probit Loss at 6h | Full",0.136170643984537,-0.540771499133622,-0.396987409986835,-0.543463272181252,-0.398963475685865,0.00988146581547909,0.000489578462597982
295,"Probit Loss at 6h | Full",0.110568410926456,-0.484036909917195,-0.352574112512803,-0.485098043512525,-0.353347045791166,0.00437013925218987,0.000168897078003779
296,"Probit Loss at 6h | Full",0.0644253631347405,-0.0483582367417851,-0.0469447424070744,-0.0486725149489528,-0.0472498343722432,0.0128722980935207,0.00000897232867177998
297,"Probit Loss at 6h | Full",0.113812531252214,-0.156084551211701,-0.145513039966666,-0.156810408377214,-0.146189735270048,0.00923634111734494,0.0000614024216126125
298,"Probit Loss at 6h | Full",0.0981847337873664,-0.18383971795393,-0.167307501718845,-0.184481058324491,-0.167891168057893,0.00694082720938094,0.0000607174678045504
299,"Probit Loss at 6h | Full",0.113311000508853,-0.358069601824068,-0.29564386909716,-0.359231216644912,-0.296602968384801,0.00645677023917823,0.000176198170554381
300,"Probit Loss at 6h | Full",0.149288153614581,0.189980052299192,0.200946736679209,0.190686806423021,0.201694288504252,0.00739898469260753,0.0000934558428479897
301,"Probit Loss at 6h | Full",0.0954971190217973,0.237422330491303,0.261067669369569,0.238077602401951,0.261788201048969,0.00549711637357386,0.000116748380867188
302,"Probit Loss at 6h | Full",0.135133906758064,-0.119528533207183,-0.114178785339273,-0.119780457216597,-0.114419433966182,0.00420200573835548,0.0000170257725918715
303,"Probit Loss at 6h | Full",0.100170510391459,-0.398209950912059,-0.310425759066056,-0.399381729614476,-0.31133922266063,0.00585935523334121,0.000176072494278982
304,"Probit Loss at 6h | Full",0.411141748614232,-1.0288720520169,-0.835533751920253,-1.26418162448016,-1.02662562729734,0.337625211315303,0.165568274175718
305,"Probit Loss at 6h | Full",0.0773150468285701,0.60519312206344,0.762231593293979,0.607288775104794,0.764871036636058,0.00688976069123468,0.00125084919617849
306,"Probit Loss at 6h | Full",0.114775818981948,-0.205473723758992,-0.186825392797029,-0.206539385315261,-0.187794337317994,0.0102925876198272,0.000113032824351365
307,"Probit Loss at 6h | Full",0.136329797457987,0.0124628130728032,0.0125174044542205,0.0124986579960349,0.0125534063904688,0.00572757865427662,0.000000279776150189282
308,"Probit Loss at 6h | Full",0.127242966990396,-0.438467197814414,-0.348113206883782,-0.439167486301669,-0.348669188430993,0.00318662093819717,0.000119774821751117
309,"Probit Loss at 6h | Full",0.0858371289161616,1.80333420310908,2.68234601430841,1.80978454870189,2.69194049699606,0.00711559903000482,0.0160053632805612
310,"Probit Loss at 6h | Full",0.0963849107767182,-0.240059028440003,-0.210627037963795,-0.240514017075534,-0.211026243564316,0.00377989010566089,0.0000520737255954419
311,"Probit Loss at 6h | Full",0.0876390271102016,0.279644853012047,0.313898998507657,0.281424667132203,0.315896824907211,0.0126086039202321,0.000392726339597449
312,"Probit Loss at 6h | Full",0.128590651945514,1.43619480425793,1.87697165804819,1.44189800305354,1.88442520297667,0.00789503797708454,0.00870915969634443
313,"Probit Loss at 6h | Full",0.0844735578228299,-0.411119305014466,-0.301508637526922,-0.413188939793525,-0.303026476156247,0.00999277207886815,0.000285647621388644
314,"Probit Loss at 6h | Full",0.109288747864897,-0.468637651072986,-0.347001118253104,-0.470617014991007,-0.348466731379601,0.00839409269343484,0.000316795601578955
315,"Probit Loss at 6h | Full",0.0949169939038133,-0.344114740020719,-0.278716900216239,-0.345975579284032,-0.280224093285737,0.0107281269927793,0.000262446650266181
316,"Probit Loss at 6h | Full",0.116812830211195,-0.498426696345258,-0.363678785493072,-0.499274033033336,-0.364297047676626,0.00339139473966605,0.000139183212791981
317,"Probit Loss at 6h | Full",0.104165179854263,-0.31874406459161,-0.267338599956873,-0.319972707646062,-0.268369093542517,0.0076649297305285,0.00017144968070567
318,"Probit Loss at 6h | Full",0.13807629277326,-0.166945465222957,-0.156462073243326,-0.167362497329825,-0.156852917690418,0.00497736990554522,0.0000379292283341807
319,"Probit Loss at 6h | Full",0.119218028816342,0.371940417442374,0.419099253151217,0.374388747154393,0.421858009945735,0.0130363118928066,0.00072444932382911
320,"Probit Loss at 6h | Full",0.106557452307824,1.26391505695923,1.70302361483139,1.27125207557025,1.71290965573914,0.0115096698552855,0.0105288563559653
321,"Probit Loss at 6h | Full",0.122207844029855,-0.132246609149583,-0.125128634207796,-0.13257481371815,-0.125439173658824,0.00494510691492732,0.0000240999898248258
322,"Probit Loss at 6h | Full",0.136714789954941,0.351169542056478,0.389133358810808,0.353132970743826,0.391309047497871,0.0110891391728429,0.000529178645905668
323,"Probit Loss at 6h | Full",0.118790901160695,-0.500823355329034,-0.366748488278358,-0.502985930829612,-0.368332123081299,0.00858046477454158,0.000361871497548194
324,"Probit Loss at 6h | Full",0.111325468729373,-0.00773601921076956,-0.00771129018978402,-0.0077713418788011,-0.00774649994509195,0.00906983464541178,0.000000169273591554733
325,"Probit Loss at 6h | Full",0.1252961771926,-0.287074806924158,-0.251533180100455,-0.28770310878881,-0.252083694329733,0.00436294072190667,0.0000858202179538706
326,"Probit Loss at 6h | Full",0.138347326162221,0.514512010847115,0.590497638081035,0.516605230818517,0.592899994922155,0.00808733289420418,0.000883317066257851
327,"Probit Loss at 6h | Full",0.129636170545381,-0.526580327893907,-0.385873393759535,-0.529582590841311,-0.388073425418725,0.0113060848937833,0.000530762258362368
328,"Probit Loss at 6h | Full",0.131161025307592,-0.276882589903424,-0.245162371500996,-0.279330269006507,-0.247329639633653,0.0174485565709514,0.000334794551584428
329,"Probit Loss at 6h | Full",0.165832571510362,0.467903653832712,0.522053302320186,0.469768773494324,0.524134268926433,0.00792482272510558,0.00067631952968913
330,"Probit Loss at 6h | Full",0.164160946050945,-0.598519947126793,-0.443118638690556,-0.601275738494331,-0.445158909069447,0.0091454750760533,0.000563700417923196
331,"Probit Loss at 6h | Full",0.116466895507893,0.773125240422933,0.954016190391647,0.776457721931425,0.958128384829308,0.00856538629282404,0.0024442866411499
332,"Probit Loss at 6h | Full",0.117997746113242,0.158742014258047,0.168091560311217,0.15938751895304,0.168775083774597,0.00808341308150921,0.0000715415143978884
333,"Probit Loss at 6h | Full",0.176009125440564,0.209431789881435,0.220810680268709,0.210975326438078,0.222438080565889,0.0145788626153734,0.000225601452698272
334,"Probit Loss at 6h | Full",0.176916724821043,0.268317247547363,0.286448602297356,0.269931119525152,0.288171530571816,0.0119219114002884,0.000308800938959684
335,"Probit Loss at 6h | Full",0.16410315139053,-0.593922092456541,-0.44199996543028,-0.597816385577129,-0.444898118987013,0.0129859572934392,0.000802589774480357
336,"Probit Loss at 6h | Full",0.135401163272532,-0.539122676118984,-0.395687701340427,-0.54217475033018,-0.397927763356817,0.0112269472557672,0.000554109232658381
337,"Probit Loss at 6h | Full",0.0912134101165828,1.30108249388374,1.82351184829245,1.31401275095911,1.84163404814468,0.0195837344391244,0.0208791838858144
