id     , ric    , ticker, horizon, horizon_seconds, loss_polymarket        , log_poly_volume  , market_open_days  , log_mcap        , log_analysts     , log_turnover    , stock_volatility_6m, abs_surprise                      , eps_dispersion, gics_sector           , event_month, umaEndDate
 598107, MU.N   , MU    , 12h    ,           43200, 0.0000122499999999996  , 10.8767629166578 ,  9.53769675925926 , 25.9394528447122, 3.80666248977032 , 17.3684032933203,   0.03802786903364 ,   0.179999999999999               ,        0.0332 , Information Technology, 2025-09    , 2025-09-24T14:48:55Z
 598107, MU.N   , MU    , 6h     ,           21600, 0.0000122499999999996  , 10.8767629166578 ,  9.53769675925926 , 25.9394528447122, 3.80666248977032 , 17.3684032933203,   0.03802786903364 ,   0.179999999999999               ,        0.0332 , Information Technology, 2025-09    , 2025-09-24T14:48:55Z
 599651, MLKN.N , MLKN  , 1w     ,          604800, 0.0841                 , 10.1574604358697 ,  8.81748842592593 , 21.0325448637205, 1.38629436111989 , 13.9074331883146,   0.029545913041619,   0.109999999999999               ,        0.01247, Industrials           , 2025-09    , 2025-09-24T20:01:59Z
 599651, MLKN.N , MLKN  , 6d     ,          518400, 0.055224999999999      , 10.1574604358697 ,  8.81748842592593 , 21.0325448637205, 1.38629436111989 , 13.9074331883146,   0.029545913041619,   0.109999999999999               ,        0.01247, Industrials           , 2025-09    , 2025-09-24T20:01:59Z
 599651, MLKN.N , MLKN  , 5d     ,          432000, 0.0729                 , 10.1574604358697 ,  8.81748842592593 , 21.0325448637205, 1.38629436111989 , 13.9074331883146,   0.029545913041619,   0.109999999999999               ,        0.01247, Industrials           , 2025-09    , 2025-09-24T20:01:59Z
 599651, MLKN.N , MLKN  , 4d     ,          345600, 0.0729                 , 10.1574604358697 ,  8.81748842592593 , 21.0325448637205, 1.38629436111989 , 13.9074331883146,   0.029545913041619,   0.109999999999999               ,        0.01247, Industrials           , 2025-09    , 2025-09-24T20:01:59Z
 599651, MLKN.N , MLKN  , 3d     ,          259200, 0.0841                 , 10.1574604358697 ,  8.81748842592593 , 21.0325448637205, 1.38629436111989 , 13.9074331883146,   0.029545913041619,   0.109999999999999               ,        0.01247, Industrials           , 2025-09    , 2025-09-24T20:01:59Z
 599651, MLKN.N , MLKN  , 2d     ,          172800, 0.055224999999999      , 10.1574604358697 ,  8.81748842592593 , 21.0325448637205, 1.38629436111989 , 13.9074331883146,   0.029545913041619,   0.109999999999999               ,        0.01247, Industrials           , 2025-09    , 2025-09-24T20:01:59Z
 599651, MLKN.N , MLKN  , 1d     ,           86400, 0.105624999999999      , 10.1574604358697 ,  8.81748842592593 , 21.0325448637205, 1.38629436111989 , 13.9074331883146,   0.029545913041619,   0.109999999999999               ,        0.01247, Industrials           , 2025-09    , 2025-09-24T20:01:59Z
 599651, MLKN.N , MLKN  , 12h    ,           43200, 0.000025               , 10.1574604358697 ,  8.81748842592593 , 21.0325448637205, 1.38629436111989 , 13.9074331883146,   0.029545913041619,   0.109999999999999               ,        0.01247, Industrials           , 2025-09    , 2025-09-24T20:01:59Z
 599651, MLKN.N , MLKN  , 6h     ,           21600, 0.0000302499999999994  , 10.1574604358697 ,  8.81748842592593 , 21.0325448637205, 1.38629436111989 , 13.9074331883146,   0.029545913041619,   0.109999999999999               ,        0.01247, Industrials           , 2025-09    , 2025-09-24T20:01:59Z
